run,step,side,T,J,seed,e_per_spin,m_per_spin,window,e_roll_avg,m_roll_avg,w_samples
1,1077,10,1.5,1.0,11,-0.972,0.056,200,-0.93436,0.03975,200
1,1078,10,1.5,1.0,11,-0.972,0.056,200,-0.93476,0.03993,200
1,1079,10,1.5,1.0,11,-0.972,0.056,200,-0.93516,0.04012,200
1,1080,10,1.5,1.0,11,-0.976,0.058,200,-0.93558,0.04032,200
1,1081,10,1.5,1.0,11,-0.976,0.058,200,-0.936,0.04052,200
1,1082,10,1.5,1.0,11,-0.976,0.06,200,-0.93642,0.04073,200
1,1083,10,1.5,1.0,11,-0.976,0.06,200,-0.93684,0.04094,200
1,1084,10,1.5,1.0,11,-0.976,0.06,200,-0.93724,0.04114,200
1,1085,10,1.5,1.0,11,-0.98,0.062,200,-0.93764,0.04134,200
1,1086,10,1.5,1.0,11,-0.98,0.062,200,-0.93804,0.04153,200
1,1087,10,1.5,1.0,11,-0.98,0.062,200,-0.93844,0.04172,200
1,1088,10,1.5,1.0,11,-0.98,0.062,200,-0.93884,0.04191,200
1,1089,10,1.5,1.0,11,-0.98,0.062,200,-0.93924,0.0421,200
1,1090,10,1.5,1.0,11,-0.98,0.06,200,-0.93964,0.04228,200
1,1091,10,1.5,1.0,11,-0.98,0.06,200,-0.94002,0.04247,200
1,1092,10,1.5,1.0,11,-0.98,0.06,200,-0.9404,0.04266,200
1,1093,10,1.5,1.0,11,-0.984,0.058,200,-0.9408,0.04284,200
1,1094,10,1.5,1.0,11,-0.984,0.058,200,-0.9412,0.04302,200
1,1095,10,1.5,1.0,11,-0.984,0.058,200,-0.9416,0.0432,200
1,1096,10,1.5,1.0,11,-0.984,0.058,200,-0.942,0.04338,200
1,1097,10,1.5,1.0,11,-0.984,0.058,200,-0.9424,0.04356,200
1,1098,10,1.5,1.0,11,-0.984,0.058,200,-0.9428,0.04373,200
1,1099,10,1.5,1.0,11,-0.984,0.058,200,-0.9432,0.04389,200
1,1100,10,1.5,1.0,11,-0.984,0.056,200,-0.94358,0.04403,200
1,1101,10,1.5,1.0,11,-0.984,0.056,200,-0.94398,0.04418,200
1,1102,10,1.5,1.0,11,-0.988,0.054,200,-0.9444,0.04432,200
1,1103,10,1.5,1.0,11,-0.988,0.056,200,-0.94482,0.04447,200
1,1104,10,1.5,1.0,11,-0.988,0.056,200,-0.94524,0.04462,200
1,1105,10,1.5,1.0,11,-0.988,0.056,200,-0.94566,0.04477,200
1,1106,10,1.5,1.0,11,-0.988,0.056,200,-0.94608,0.04491,200
1,1107,10,1.5,1.0,11,-0.988,0.056,200,-0.9465,0.04505,200
1,1108,10,1.5,1.0,11,-0.988,0.058,200,-0.94692,0.0452,200
1,1109,10,1.5,1.0,11,-0.992,0.06,200,-0.94736,0.04536,200
1,1110,10,1.5,1.0,11,-0.992,0.058,200,-0.9478,0.04551,200
1,1111,10,1.5,1.0,11,-0.992,0.056,200,-0.9482,0.04564,200
1,1112,10,1.5,1.0,11,-0.992,0.056,200,-0.9486,0.04577,200
1,1113,10,1.5,1.0,11,-1.0,0.058,200,-0.94904,0.04591,200
1,1114,10,1.5,1.0,11,-1.0,0.058,200,-0.94948,0.04605,200
1,1115,10,1.5,1.0,11,-1.0,0.056,200,-0.94992,0.04618,200
1,1116,10,1.5,1.0,11,-1.004,0.054,200,-0.9504,0.04629,200
1,1117,10,1.5,1.0,11,-1.004,0.054,200,-0.95088,0.0464,200
1,1118,10,1.5,1.0,11,-1.004,0.054,200,-0.95136,0.04651,200
1,1119,10,1.5,1.0,11,-1.004,0.054,200,-0.95184,0.04662,200
1,1120,10,1.5,1.0,11,-1.004,0.054,200,-0.95232,0.04673,200
1,1121,10,1.5,1.0,11,-1.004,0.054,200,-0.9528,0.04684,200
1,1122,10,1.5,1.0,11,-1.004,0.054,200,-0.95328,0.04696,200
1,1123,10,1.5,1.0,11,-1.004,0.054,200,-0.95376,0.04709,200
1,1124,10,1.5,1.0,11,-1.004,0.056,200,-0.95426,0.04724,200
1,1125,10,1.5,1.0,11,-1.004,0.054,200,-0.95476,0.04738,200
1,1126,10,1.5,1.0,11,-1.004,0.054,200,-0.95526,0.04752,200
1,1127,10,1.5,1.0,11,-1.004,0.056,200,-0.95576,0.04766,200
1,1128,10,1.5,1.0,11,-1.016,0.058,200,-0.9563,0.04782,200
1,1129,10,1.5,1.0,11,-1.016,0.06,200,-0.95682,0.048,200
1,1130,10,1.5,1.0,11,-1.016,0.06,200,-0.95734,0.04817,200
1,1131,10,1.5,1.0,11,-1.016,0.06,200,-0.95786,0.04834,200
1,1132,10,1.5,1.0,11,-1.016,0.06,200,-0.95838,0.0485,200
1,1133,10,1.5,1.0,11,-1.016,0.06,200,-0.9589,0.04865,200
1,1134,10,1.5,1.0,11,-1.016,0.06,200,-0.95942,0.0488,200
1,1135,10,1.5,1.0,11,-1.016,0.06,200,-0.95992,0.04894,200
1,1136,10,1.5,1.0,11,-1.02,0.062,200,-0.96044,0.04909,200
1,1137,10,1.5,1.0,11,-1.02,0.062,200,-0.96096,0.04924,200
1,1138,10,1.5,1.0,11,-1.02,0.062,200,-0.96148,0.04939,200
1,1139,10,1.5,1.0,11,-1.02,0.062,200,-0.962,0.04953,200
1,1140,10,1.5,1.0,11,-1.02,0.06,200,-0.96252,0.04967,200
1,1141,10,1.5,1.0,11,-1.02,0.06,200,-0.96304,0.0498,200
1,1142,10,1.5,1.0,11,-1.028,0.062,200,-0.9636,0.04994,200
1,1143,10,1.5,1.0,11,-1.028,0.064,200,-0.96416,0.05009,200
1,1144,10,1.5,1.0,11,-1.028,0.064,200,-0.96472,0.05023,200
1,1145,10,1.5,1.0,11,-1.028,0.064,200,-0.96528,0.05037,200
1,1146,10,1.5,1.0,11,-1.028,0.064,200,-0.96584,0.05051,200
1,1147,10,1.5,1.0,11,-1.028,0.064,200,-0.9664,0.05066,200
1,1148,10,1.5,1.0,11,-1.028,0.064,200,-0.96696,0.0508,200
1,1149,10,1.5,1.0,11,-1.028,0.066,200,-0.96752,0.05095,200
1,1150,10,1.5,1.0,11,-1.028,0.064,200,-0.96808,0.05109,200
1,1151,10,1.5,1.0,11,-1.028,0.064,200,-0.96864,0.05122,200
1,1152,10,1.5,1.0,11,-1.028,0.064,200,-0.9692,0.05136,200
1,1153,10,1.5,1.0,11,-1.028,0.064,200,-0.96972,0.05149,200
1,1154,10,1.5,1.0,11,-1.028,0.062,200,-0.97024,0.05161,200
1,1155,10,1.5,1.0,11,-1.028,0.062,200,-0.97074,0.05172,200
1,1156,10,1.5,1.0,11,-1.028,0.06,200,-0.97124,0.05182,200
1,1157,10,1.5,1.0,11,-1.028,0.06,200,-0.97174,0.05192,200
1,1158,10,1.5,1.0,11,-1.028,0.058,200,-0.97224,0.05201,200
1,1159,10,1.5,1.0,11,-1.028,0.058,200,-0.97274,0.0521,200
1,1160,10,1.5,1.0,11,-1.028,0.06,200,-0.97324,0.0522,200
1,1161,10,1.5,1.0,11,-1.028,0.06,200,-0.97374,0.0523,200
1,1162,10,1.5,1.0,11,-1.028,0.062,200,-0.97424,0.05241,200
1,1163,10,1.5,1.0,11,-1.028,0.062,200,-0.97474,0.05252,200
1,1164,10,1.5,1.0,11,-1.028,0.062,200,-0.97524,0.05263,200
1,1165,10,1.5,1.0,11,-1.028,0.062,200,-0.97574,0.05273,200
1,1166,10,1.5,1.0,11,-1.028,0.062,200,-0.97624,0.05283,200
1,1167,10,1.5,1.0,11,-1.028,0.062,200,-0.97674,0.05293,200
1,1168,10,1.5,1.0,11,-1.028,0.062,200,-0.97724,0.05303,200
1,1169,10,1.5,1.0,11,-1.028,0.062,200,-0.97774,0.05313,200
1,1170,10,1.5,1.0,11,-1.028,0.062,200,-0.97824,0.05324,200
1,1171,10,1.5,1.0,11,-1.028,0.062,200,-0.97874,0.05335,200
1,1172,10,1.5,1.0,11,-1.028,0.062,200,-0.97922,0.05347,200
1,1173,10,1.5,1.0,11,-1.028,0.062,200,-0.97964,0.05358,200
1,1174,10,1.5,1.0,11,-1.028,0.062,200,-0.98006,0.05369,200
1,1175,10,1.5,1.0,11,-1.028,0.064,200,-0.98048,0.0538,200
1,1176,10,1.5,1.0,11,-1.028,0.064,200,-0.9809,0.05391,200
1,1177,10,1.5,1.0,11,-1.028,0.064,200,-0.98132,0.05402,200
1,1178,10,1.5,1.0,11,-1.028,0.064,200,-0.98174,0.05414,200
1,1179,10,1.5,1.0,11,-1.028,0.064,200,-0.98216,0.05426,200
1,1180,10,1.5,1.0,11,-1.028,0.066,200,-0.98258,0.05439,200
1,1181,10,1.5,1.0,11,-1.028,0.064,200,-0.983,0.05451,200
1,1182,10,1.5,1.0,11,-1.028,0.064,200,-0.98342,0.05464,200
1,1183,10,1.5,1.0,11,-1.028,0.064,200,-0.98384,0.05477,200
1,1184,10,1.5,1.0,11,-1.028,0.066,200,-0.98426,0.05491,200
1,1185,10,1.5,1.0,11,-1.028,0.066,200,-0.98468,0.05506,200
1,1186,10,1.5,1.0,11,-1.028,0.066,200,-0.98508,0.05522,200
1,1187,10,1.5,1.0,11,-1.04,0.068,200,-0.98554,0.05539,200
1,1188,10,1.5,1.0,11,-1.04,0.068,200,-0.986,0.05555,200
1,1189,10,1.5,1.0,11,-1.04,0.068,200,-0.98644,0.0557,200
1,1190,10,1.5,1.0,11,-1.04,0.066,200,-0.98688,0.05584,200
1,1191,10,1.5,1.0,11,-1.04,0.066,200,-0.98732,0.05598,200
1,1192,10,1.5,1.0,11,-1.04,0.068,200,-0.98776,0.05613,200
1,1193,10,1.5,1.0,11,-1.04,0.068,200,-0.9882,0.05628,200
1,1194,10,1.5,1.0,11,-1.04,0.07,200,-0.98864,0.05644,200
1,1195,10,1.5,1.0,11,-1.04,0.072,200,-0.98908,0.05661,200
1,1196,10,1.5,1.0,11,-1.04,0.072,200,-0.98952,0.05678,200
1,1197,10,1.5,1.0,11,-1.04,0.074,200,-0.98998,0.05695,200
1,1198,10,1.5,1.0,11,-1.048,0.076,200,-0.99048,0.05713,200
1,1199,10,1.5,1.0,11,-1.048,0.074,200,-0.99098,0.0573,200
1,1200,10,1.5,1.0,11,-1.044,0.072,200,-0.99146,0.05746,200
1,1201,10,1.5,1.0,11,-1.044,0.072,200,-0.99192,0.05761,200
1,1202,10,1.5,1.0,11,-1.044,0.072,200,-0.99238,0.05776,200
1,1203,10,1.5,1.0,11,-1.044,0.072,200,-0.99282,0.0579,200
1,1204,10,1.5,1.0,11,-1.044,0.072,200,-0.99326,0.05804,200
1,1205,10,1.5,1.0,11,-1.048,0.074,200,-0.99372,0.05819,200
1,1206,10,1.5,1.0,11,-1.048,0.074,200,-0.9942,0.05833,200
1,1207,10,1.5,1.0,11,-1.048,0.074,200,-0.99468,0.05847,200
1,1208,10,1.5,1.0,11,-1.056,0.076,200,-0.9952,0.05862,200
1,1209,10,1.5,1.0,11,-1.056,0.076,200,-0.99572,0.05876,200
1,1210,10,1.5,1.0,11,-1.056,0.076,200,-0.99624,0.0589,200
1,1211,10,1.5,1.0,11,-1.056,0.076,200,-0.99676,0.05904,200
1,1212,10,1.5,1.0,11,-1.056,0.076,200,-0.99728,0.05918,200
1,1213,10,1.5,1.0,11,-1.056,0.076,200,-0.9978,0.05932,200
1,1214,10,1.5,1.0,11,-1.056,0.076,200,-0.99832,0.05946,200
1,1215,10,1.5,1.0,11,-1.056,0.076,200,-0.99884,0.0596,200
1,1216,10,1.5,1.0,11,-1.056,0.074,200,-0.99936,0.05973,200
1,1217,10,1.5,1.0,11,-1.052,0.076,200,-0.99986,0.05987,200
1,1218,10,1.5,1.0,11,-1.052,0.076,200,-1.00036,0.06,200
1,1219,10,1.5,1.0,11,-1.052,0.076,200,-1.00086,0.06013,200
1,1220,10,1.5,1.0,11,-1.052,0.078,200,-1.00136,0.06026,200
1,1221,10,1.5,1.0,11,-1.052,0.076,200,-1.00186,0.06038,200
1,1222,10,1.5,1.0,11,-1.052,0.078,200,-1.00234,0.06052,200
1,1223,10,1.5,1.0,11,-1.052,0.08,200,-1.00282,0.06067,200
1,1224,10,1.5,1.0,11,-1.052,0.08,200,-1.0033,0.06083,200
1,1225,10,1.5,1.0,11,-1.052,0.08,200,-1.0038,0.06098,200
1,1226,10,1.5,1.0,11,-1.052,0.08,200,-1.0043,0.06113,200
1,1227,10,1.5,1.0,11,-1.052,0.08,200,-1.0048,0.06128,200
1,1228,10,1.5,1.0,11,-1.052,0.08,200,-1.0053,0.06142,200
1,1229,10,1.5,1.0,11,-1.052,0.08,200,-1.00582,0.06157,200
1,1230,10,1.5,1.0,11,-1.052,0.08,200,-1.00634,0.06172,200
1,1231,10,1.5,1.0,11,-1.052,0.08,200,-1.00686,0.06187,200
1,1232,10,1.5,1.0,11,-1.052,0.08,200,-1.00738,0.06202,200
1,1233,10,1.5,1.0,11,-1.052,0.082,200,-1.0079,0.06218,200
1,1234,10,1.5,1.0,11,-1.052,0.08,200,-1.00842,0.06233,200
1,1235,10,1.5,1.0,11,-1.052,0.08,200,-1.00894,0.06248,200
1,1236,10,1.5,1.0,11,-1.052,0.08,200,-1.00946,0.06263,200
1,1237,10,1.5,1.0,11,-1.052,0.08,200,-1.00998,0.06277,200
1,1238,10,1.5,1.0,11,-1.052,0.08,200,-1.0105,0.06291,200
1,1239,10,1.5,1.0,11,-1.052,0.08,200,-1.01102,0.06305,200
1,1240,10,1.5,1.0,11,-1.06,0.082,200,-1.01156,0.06321,200
1,1241,10,1.5,1.0,11,-1.06,0.082,200,-1.01208,0.06336,200
1,1242,10,1.5,1.0,11,-1.06,0.08,200,-1.01258,0.06351,200
1,1243,10,1.5,1.0,11,-1.06,0.08,200,-1.01308,0.06365,200
1,1244,10,1.5,1.0,11,-1.06,0.08,200,-1.01358,0.06379,200
1,1245,10,1.5,1.0,11,-1.06,0.08,200,-1.01408,0.06393,200
1,1246,10,1.5,1.0,11,-1.06,0.08,200,-1.01458,0.06407,200
1,1247,10,1.5,1.0,11,-1.06,0.08,200,-1.01508,0.06421,200
1,1248,10,1.5,1.0,11,-1.06,0.08,200,-1.01558,0.06434,200
1,1249,10,1.5,1.0,11,-1.06,0.08,200,-1.01606,0.06446,200
1,1250,10,1.5,1.0,11,-1.06,0.08,200,-1.01654,0.06458,200
1,1251,10,1.5,1.0,11,-1.06,0.08,200,-1.01704,0.06471,200
1,1252,10,1.5,1.0,11,-1.06,0.08,200,-1.01754,0.06484,200
1,1253,10,1.5,1.0,11,-1.06,0.08,200,-1.01802,0.06496,200
1,1254,10,1.5,1.0,11,-1.064,0.082,200,-1.01852,0.06509,200
1,1255,10,1.5,1.0,11,-1.068,0.084,200,-1.01904,0.06524,200
1,1256,10,1.5,1.0,11,-1.068,0.086,200,-1.01956,0.06539,200
1,1257,10,1.5,1.0,11,-1.068,0.086,200,-1.02008,0.06554,200
1,1258,10,1.5,1.0,11,-1.068,0.086,200,-1.02062,0.0657,200
1,1259,10,1.5,1.0,11,-1.068,0.086,200,-1.02116,0.06586,200
1,1260,10,1.5,1.0,11,-1.068,0.088,200,-1.02168,0.06602,200
1,1261,10,1.5,1.0,11,-1.068,0.088,200,-1.0222,0.06619,200
1,1262,10,1.5,1.0,11,-1.068,0.088,200,-1.02272,0.06636,200
1,1263,10,1.5,1.0,11,-1.068,0.086,200,-1.02324,0.06652,200
1,1264,10,1.5,1.0,11,-1.068,0.086,200,-1.02376,0.06667,200
1,1265,10,1.5,1.0,11,-1.068,0.086,200,-1.02426,0.06683,200
1,1266,10,1.5,1.0,11,-1.068,0.086,200,-1.02476,0.067,200
1,1267,10,1.5,1.0,11,-1.068,0.084,200,-1.02526,0.06716,200
1,1268,10,1.5,1.0,11,-1.068,0.084,200,-1.02576,0.06731,200
1,1269,10,1.5,1.0,11,-1.068,0.086,200,-1.02626,0.06746,200
1,1270,10,1.5,1.0,11,-1.068,0.086,200,-1.02676,0.0676,200
1,1271,10,1.5,1.0,11,-1.068,0.086,200,-1.02726,0.06774,200
1,1272,10,1.5,1.0,11,-1.08,0.088,200,-1.02782,0.06789,200
1,1273,10,1.5,1.0,11,-1.08,0.09,200,-1.02838,0.06804,200
1,1274,10,1.5,1.0,11,-1.088,0.092,200,-1.02894,0.06821,200
1,1275,10,1.5,1.0,11,-1.088,0.092,200,-1.0295,0.06838,200
1,1276,10,1.5,1.0,11,-1.088,0.092,200,-1.03008,0.06856,200
1,1277,10,1.5,1.0,11,-1.088,0.092,200,-1.03066,0.06874,200
1,1278,10,1.5,1.0,11,-1.088,0.09,200,-1.03124,0.06891,200
1,1279,10,1.5,1.0,11,-1.088,0.09,200,-1.03182,0.06908,200
1,1280,10,1.5,1.0,11,-1.088,0.09,200,-1.03238,0.06924,200
1,1281,10,1.5,1.0,11,-1.088,0.09,200,-1.03294,0.0694,200
1,1282,10,1.5,1.0,11,-1.088,0.09,200,-1.0335,0.06955,200
1,1283,10,1.5,1.0,11,-1.088,0.09,200,-1.03406,0.0697,200
1,1284,10,1.5,1.0,11,-1.092,0.088,200,-1.03464,0.06984,200
1,1285,10,1.5,1.0,11,-1.092,0.088,200,-1.0352,0.06997,200
1,1286,10,1.5,1.0,11,-1.092,0.088,200,-1.03576,0.0701,200
1,1287,10,1.5,1.0,11,-1.092,0.086,200,-1.03632,0.07022,200
1,1288,10,1.5,1.0,11,-1.092,0.086,200,-1.03688,0.07034,200
1,1289,10,1.5,1.0,11,-1.092,0.086,200,-1.03744,0.07046,200
1,1290,10,1.5,1.0,11,-1.092,0.086,200,-1.038,0.07059,200
1,1291,10,1.5,1.0,11,-1.092,0.084,200,-1.03856,0.07071,200
1,1292,10,1.5,1.0,11,-1.092,0.084,200,-1.03912,0.07083,200
1,1293,10,1.5,1.0,11,-1.096,0.082,200,-1.03968,0.07095,200
1,1294,10,1.5,1.0,11,-1.096,0.082,200,-1.04024,0.07107,200
1,1295,10,1.5,1.0,11,-1.096,0.082,200,-1.0408,0.07119,200
1,1296,10,1.5,1.0,11,-1.096,0.082,200,-1.04136,0.07131,200
1,1297,10,1.5,1.0,11,-1.096,0.082,200,-1.04192,0.07143,200
1,1298,10,1.5,1.0,11,-1.096,0.082,200,-1.04248,0.07155,200
1,1299,10,1.5,1.0,11,-1.096,0.082,200,-1.04304,0.07167,200
1,1300,10,1.5,1.0,11,-1.096,0.08,200,-1.0436,0.07179,200
1,1301,10,1.5,1.0,11,-1.096,0.078,200,-1.04416,0.0719,200
1,1302,10,1.5,1.0,11,-1.096,0.078,200,-1.0447,0.07202,200
1,1303,10,1.5,1.0,11,-1.096,0.078,200,-1.04524,0.07213,200
1,1304,10,1.5,1.0,11,-1.096,0.076,200,-1.04578,0.07223,200
1,1305,10,1.5,1.0,11,-1.096,0.076,200,-1.04632,0.07233,200
1,1306,10,1.5,1.0,11,-1.1,0.074,200,-1.04688,0.07242,200
1,1307,10,1.5,1.0,11,-1.1,0.074,200,-1.04744,0.07251,200
1,1308,10,1.5,1.0,11,-1.1,0.076,200,-1.048,0.0726,200
1,1309,10,1.5,1.0,11,-1.104,0.074,200,-1.04856,0.07267,200
1,1310,10,1.5,1.0,11,-1.104,0.074,200,-1.04912,0.07275,200
1,1311,10,1.5,1.0,11,-1.108,0.072,200,-1.0497,0.07283,200
1,1312,10,1.5,1.0,11,-1.108,0.072,200,-1.05028,0.07291,200
1,1313,10,1.5,1.0,11,-1.108,0.072,200,-1.05082,0.07298,200
1,1314,10,1.5,1.0,11,-1.108,0.072,200,-1.05136,0.07305,200
1,1315,10,1.5,1.0,11,-1.104,0.074,200,-1.05188,0.07314,200
1,1316,10,1.5,1.0,11,-1.104,0.074,200,-1.05238,0.07324,200
1,1317,10,1.5,1.0,11,-1.108,0.072,200,-1.0529,0.07333,200
1,1318,10,1.5,1.0,11,-1.112,0.074,200,-1.05344,0.07343,200
1,1319,10,1.5,1.0,11,-1.112,0.072,200,-1.05398,0.07352,200
1,1320,10,1.5,1.0,11,-1.112,0.072,200,-1.05452,0.07361,200
1,1321,10,1.5,1.0,11,-1.112,0.072,200,-1.05506,0.0737,200
1,1322,10,1.5,1.0,11,-1.112,0.072,200,-1.0556,0.07379,200
1,1323,10,1.5,1.0,11,-1.112,0.07,200,-1.05614,0.07387,200
1,1324,10,1.5,1.0,11,-1.112,0.07,200,-1.05668,0.07394,200
1,1325,10,1.5,1.0,11,-1.112,0.07,200,-1.05722,0.07402,200
1,1326,10,1.5,1.0,11,-1.112,0.07,200,-1.05776,0.0741,200
1,1327,10,1.5,1.0,11,-1.112,0.072,200,-1.0583,0.07418,200
1,1328,10,1.5,1.0,11,-1.112,0.072,200,-1.05878,0.07425,200
1,1329,10,1.5,1.0,11,-1.112,0.072,200,-1.05926,0.07431,200
1,1330,10,1.5,1.0,11,-1.112,0.072,200,-1.05974,0.07437,200
1,1331,10,1.5,1.0,11,-1.112,0.072,200,-1.06022,0.07443,200
1,1332,10,1.5,1.0,11,-1.112,0.074,200,-1.0607,0.0745,200
1,1333,10,1.5,1.0,11,-1.112,0.074,200,-1.06118,0.07457,200
1,1334,10,1.5,1.0,11,-1.112,0.074,200,-1.06166,0.07464,200
1,1335,10,1.5,1.0,11,-1.112,0.072,200,-1.06214,0.0747,200
1,1336,10,1.5,1.0,11,-1.112,0.072,200,-1.0626,0.07475,200
1,1337,10,1.5,1.0,11,-1.12,0.07,200,-1.0631,0.07479,200
1,1338,10,1.5,1.0,11,-1.12,0.07,200,-1.0636,0.07483,200
1,1339,10,1.5,1.0,11,-1.12,0.07,200,-1.0641,0.07487,200
1,1340,10,1.5,1.0,11,-1.12,0.07,200,-1.0646,0.07492,200
1,1341,10,1.5,1.0,11,-1.124,0.072,200,-1.06512,0.07498,200
1,1342,10,1.5,1.0,11,-1.124,0.072,200,-1.0656,0.07503,200
1,1343,10,1.5,1.0,11,-1.124,0.072,200,-1.06608,0.07507,200
1,1344,10,1.5,1.0,11,-1.124,0.072,200,-1.06656,0.07511,200
1,1345,10,1.5,1.0,11,-1.124,0.074,200,-1.06704,0.07516,200
1,1346,10,1.5,1.0,11,-1.124,0.074,200,-1.06752,0.07521,200
1,1347,10,1.5,1.0,11,-1.124,0.074,200,-1.068,0.07526,200
1,1348,10,1.5,1.0,11,-1.124,0.074,200,-1.06848,0.07531,200
1,1349,10,1.5,1.0,11,-1.124,0.074,200,-1.06896,0.07535,200
1,1350,10,1.5,1.0,11,-1.124,0.074,200,-1.06944,0.0754,200
1,1351,10,1.5,1.0,11,-1.124,0.074,200,-1.06992,0.07545,200
1,1352,10,1.5,1.0,11,-1.124,0.074,200,-1.0704,0.0755,200
1,1353,10,1.5,1.0,11,-1.124,0.074,200,-1.07088,0.07555,200
1,1354,10,1.5,1.0,11,-1.124,0.074,200,-1.07136,0.07561,200
1,1355,10,1.5,1.0,11,-1.124,0.074,200,-1.07184,0.07567,200
1,1356,10,1.5,1.0,11,-1.124,0.074,200,-1.07232,0.07574,200
1,1357,10,1.5,1.0,11,-1.124,0.074,200,-1.0728,0.07581,200
1,1358,10,1.5,1.0,11,-1.124,0.072,200,-1.07328,0.07588,200
1,1359,10,1.5,1.0,11,-1.124,0.072,200,-1.07376,0.07595,200
1,1360,10,1.5,1.0,11,-1.124,0.072,200,-1.07424,0.07601,200
1,1361,10,1.5,1.0,11,-1.124,0.072,200,-1.07472,0.07607,200
1,1362,10,1.5,1.0,11,-1.124,0.072,200,-1.0752,0.07612,200
1,1363,10,1.5,1.0,11,-1.124,0.07,200,-1.07568,0.07616,200
1,1364,10,1.5,1.0,11,-1.124,0.07,200,-1.07616,0.0762,200
1,1365,10,1.5,1.0,11,-1.124,0.07,200,-1.07664,0.07624,200
1,1366,10,1.5,1.0,11,-1.124,0.07,200,-1.07712,0.07628,200
1,1367,10,1.5,1.0,11,-1.124,0.07,200,-1.0776,0.07632,200
1,1368,10,1.5,1.0,11,-1.124,0.07,200,-1.07808,0.07636,200
1,1369,10,1.5,1.0,11,-1.132,0.072,200,-1.0786,0.07641,200
1,1370,10,1.5,1.0,11,-1.132,0.074,200,-1.07912,0.07647,200
1,1371,10,1.5,1.0,11,-1.132,0.074,200,-1.07964,0.07653,200
1,1372,10,1.5,1.0,11,-1.132,0.074,200,-1.08016,0.07659,200
1,1373,10,1.5,1.0,11,-1.132,0.074,200,-1.08068,0.07665,200
1,1374,10,1.5,1.0,11,-1.132,0.074,200,-1.0812,0.07671,200
1,1375,10,1.5,1.0,11,-1.132,0.074,200,-1.08172,0.07676,200
1,1376,10,1.5,1.0,11,-1.132,0.074,200,-1.08224,0.07681,200
1,1377,10,1.5,1.0,11,-1.132,0.072,200,-1.08276,0.07685,200
1,1378,10,1.5,1.0,11,-1.136,0.07,200,-1.0833,0.07688,200
1,1379,10,1.5,1.0,11,-1.14,0.072,200,-1.08386,0.07692,200
1,1380,10,1.5,1.0,11,-1.136,0.074,200,-1.0844,0.07696,200
1,1381,10,1.5,1.0,11,-1.136,0.074,200,-1.08494,0.07701,200
1,1382,10,1.5,1.0,11,-1.136,0.076,200,-1.08548,0.07707,200
1,1383,10,1.5,1.0,11,-1.14,0.074,200,-1.08604,0.07712,200
1,1384,10,1.5,1.0,11,-1.14,0.074,200,-1.0866,0.07716,200
1,1385,10,1.5,1.0,11,-1.14,0.074,200,-1.08716,0.0772,200
1,1386,10,1.5,1.0,11,-1.14,0.072,200,-1.08772,0.07723,200
1,1387,10,1.5,1.0,11,-1.14,0.072,200,-1.08822,0.07725,200
1,1388,10,1.5,1.0,11,-1.14,0.074,200,-1.08872,0.07728,200
1,1389,10,1.5,1.0,11,-1.14,0.072,200,-1.08922,0.0773,200
1,1390,10,1.5,1.0,11,-1.14,0.074,200,-1.08972,0.07734,200
1,1391,10,1.5,1.0,11,-1.14,0.076,200,-1.09022,0.07739,200
1,1392,10,1.5,1.0,11,-1.14,0.076,200,-1.09072,0.07743,200
1,1393,10,1.5,1.0,11,-1.14,0.076,200,-1.09122,0.07747,200
1,1394,10,1.5,1.0,11,-1.148,0.078,200,-1.09176,0.07751,200
1,1395,10,1.5,1.0,11,-1.148,0.078,200,-1.0923,0.07754,200
1,1396,10,1.5,1.0,11,-1.148,0.076,200,-1.09284,0.07756,200
1,1397,10,1.5,1.0,11,-1.148,0.076,200,-1.09338,0.07757,200
1,1398,10,1.5,1.0,11,-1.148,0.076,200,-1.09388,0.07757,200
1,1399,10,1.5,1.0,11,-1.148,0.076,200,-1.09438,0.07758,200
1,1400,10,1.5,1.0,11,-1.152,0.074,200,-1.09492,0.07759,200
1,1401,10,1.5,1.0,11,-1.152,0.074,200,-1.09546,0.0776,200
1,1402,10,1.5,1.0,11,-1.152,0.074,200,-1.096,0.07761,200
1,1403,10,1.5,1.0,11,-1.152,0.074,200,-1.09654,0.07762,200
1,1404,10,1.5,1.0,11,-1.152,0.074,200,-1.09708,0.07763,200
1,1405,10,1.5,1.0,11,-1.152,0.074,200,-1.0976,0.07763,200
1,1406,10,1.5,1.0,11,-1.152,0.074,200,-1.09812,0.07763,200
1,1407,10,1.5,1.0,11,-1.152,0.074,200,-1.09864,0.07763,200
1,1408,10,1.5,1.0,11,-1.152,0.074,200,-1.09912,0.07762,200
1,1409,10,1.5,1.0,11,-1.152,0.074,200,-1.0996,0.07761,200
1,1410,10,1.5,1.0,11,-1.152,0.074,200,-1.10008,0.0776,200
1,1411,10,1.5,1.0,11,-1.152,0.074,200,-1.10056,0.07759,200
1,1412,10,1.5,1.0,11,-1.156,0.072,200,-1.10106,0.07757,200
1,1413,10,1.5,1.0,11,-1.156,0.072,200,-1.10156,0.07755,200
1,1414,10,1.5,1.0,11,-1.156,0.072,200,-1.10206,0.07753,200
1,1415,10,1.5,1.0,11,-1.16,0.074,200,-1.10258,0.07752,200
1,1416,10,1.5,1.0,11,-1.16,0.074,200,-1.1031,0.07752,200
