run,step,side,T,J,seed,e_per_spin,m_per_spin,e_cum_avg,m_cum_avg,samples
6,116,10,6.5,1.0,66,-0.108,-0.042,-0.0576206896552,-0.0361206896552,116
6,117,10,6.5,1.0,66,-0.104,-0.044,-0.0580170940171,-0.036188034188,117
6,118,10,6.5,1.0,66,-0.108,-0.046,-0.0584406779661,-0.0362711864407,118
6,119,10,6.5,1.0,66,-0.108,-0.046,-0.0588571428571,-0.0363529411765,119
6,120,10,6.5,1.0,66,-0.108,-0.046,-0.0592666666667,-0.0364333333333,120
6,121,10,6.5,1.0,66,-0.116,-0.048,-0.0597355371901,-0.0365289256198,121
6,122,10,6.5,1.0,66,-0.116,-0.048,-0.0601967213115,-0.0366229508197,122
6,123,10,6.5,1.0,66,-0.116,-0.046,-0.0606504065041,-0.0366991869919,123
6,124,10,6.5,1.0,66,-0.116,-0.044,-0.0610967741935,-0.0367580645161,124
6,125,10,6.5,1.0,66,-0.12,-0.046,-0.061568,-0.036832,125
6,126,10,6.5,1.0,66,-0.12,-0.044,-0.0620317460317,-0.0368888888889,126
6,127,10,6.5,1.0,66,-0.124,-0.046,-0.0625196850394,-0.0369606299213,127
6,128,10,6.5,1.0,66,-0.124,-0.048,-0.063,-0.037046875,128
6,129,10,6.5,1.0,66,-0.124,-0.048,-0.0634728682171,-0.0371317829457,129
6,130,10,6.5,1.0,66,-0.12,-0.046,-0.0639076923077,-0.0372,130
6,131,10,6.5,1.0,66,-0.116,-0.044,-0.0643053435115,-0.0372519083969,131
6,132,10,6.5,1.0,66,-0.116,-0.042,-0.064696969697,-0.0372878787879,132
6,133,10,6.5,1.0,66,-0.116,-0.044,-0.0650827067669,-0.0373383458647,133
6,134,10,6.5,1.0,66,-0.124,-0.042,-0.0655223880597,-0.0373731343284,134
6,135,10,6.5,1.0,66,-0.136,-0.044,-0.0660444444444,-0.0374222222222,135
6,136,10,6.5,1.0,66,-0.14,-0.042,-0.0665882352941,-0.0374558823529,136
6,137,10,6.5,1.0,66,-0.14,-0.044,-0.0671240875912,-0.037503649635,137
6,138,10,6.5,1.0,66,-0.14,-0.042,-0.067652173913,-0.0375362318841,138
6,139,10,6.5,1.0,66,-0.14,-0.042,-0.0681726618705,-0.0375683453237,139
6,140,10,6.5,1.0,66,-0.136,-0.044,-0.0686571428571,-0.0376142857143,140
6,141,10,6.5,1.0,66,-0.136,-0.044,-0.069134751773,-0.0376595744681,141
6,142,10,6.5,1.0,66,-0.14,-0.042,-0.0696338028169,-0.0376901408451,142
6,143,10,6.5,1.0,66,-0.148,-0.044,-0.0701818181818,-0.0377342657343,143
6,144,10,6.5,1.0,66,-0.148,-0.044,-0.0707222222222,-0.0377777777778,144
6,145,10,6.5,1.0,66,-0.152,-0.046,-0.0712827586207,-0.0378344827586,145
6,146,10,6.5,1.0,66,-0.16,-0.048,-0.0718904109589,-0.037904109589,146
6,147,10,6.5,1.0,66,-0.156,-0.05,-0.072462585034,-0.0379863945578,147
6,148,10,6.5,1.0,66,-0.164,-0.052,-0.0730810810811,-0.0380810810811,148
6,149,10,6.5,1.0,66,-0.172,-0.05,-0.073744966443,-0.0381610738255,149
6,150,10,6.5,1.0,66,-0.172,-0.05,-0.0744,-0.03824,150
6,151,10,6.5,1.0,66,-0.176,-0.052,-0.0750728476821,-0.0383311258278,151
6,152,10,6.5,1.0,66,-0.176,-0.05,-0.0757368421053,-0.0384078947368,152
6,153,10,6.5,1.0,66,-0.176,-0.048,-0.0763921568627,-0.0384705882353,153
6,154,10,6.5,1.0,66,-0.176,-0.048,-0.077038961039,-0.0385324675325,154
6,155,10,6.5,1.0,66,-0.176,-0.048,-0.0776774193548,-0.0385935483871,155
6,156,10,6.5,1.0,66,-0.176,-0.046,-0.0783076923077,-0.038641025641,156
6,157,10,6.5,1.0,66,-0.168,-0.048,-0.0788789808917,-0.0387006369427,157
6,158,10,6.5,1.0,66,-0.168,-0.048,-0.0794430379747,-0.0387594936709,158
6,159,10,6.5,1.0,66,-0.168,-0.046,-0.08,-0.0388050314465,159
6,160,10,6.5,1.0,66,-0.172,-0.048,-0.080575,-0.0388625,160
6,161,10,6.5,1.0,66,-0.176,-0.05,-0.0811677018634,-0.0389316770186,161
6,162,10,6.5,1.0,66,-0.176,-0.048,-0.0817530864198,-0.038987654321,162
6,163,10,6.5,1.0,66,-0.18,-0.046,-0.0823558282209,-0.0390306748466,163
6,164,10,6.5,1.0,66,-0.18,-0.046,-0.0829512195122,-0.0390731707317,164
6,165,10,6.5,1.0,66,-0.18,-0.044,-0.0835393939394,-0.039103030303,165
6,166,10,6.5,1.0,66,-0.18,-0.042,-0.0841204819277,-0.0391204819277,166
6,167,10,6.5,1.0,66,-0.184,-0.044,-0.0847185628743,-0.0391497005988,167
6,168,10,6.5,1.0,66,-0.184,-0.044,-0.0853095238095,-0.0391785714286,168
6,169,10,6.5,1.0,66,-0.184,-0.042,-0.0858934911243,-0.0391952662722,169
6,170,10,6.5,1.0,66,-0.188,-0.044,-0.0864941176471,-0.0392235294118,170
6,171,10,6.5,1.0,66,-0.196,-0.042,-0.087134502924,-0.0392397660819,171
6,172,10,6.5,1.0,66,-0.192,-0.044,-0.0877441860465,-0.0392674418605,172
6,173,10,6.5,1.0,66,-0.188,-0.042,-0.088323699422,-0.0392832369942,173
6,174,10,6.5,1.0,66,-0.188,-0.042,-0.0888965517241,-0.0392988505747,174
6,175,10,6.5,1.0,66,-0.188,-0.044,-0.0894628571429,-0.0393257142857,175
6,176,10,6.5,1.0,66,-0.184,-0.042,-0.09,-0.0393409090909,176
6,177,10,6.5,1.0,66,-0.196,-0.044,-0.0905988700565,-0.0393672316384,177
6,178,10,6.5,1.0,66,-0.204,-0.046,-0.0912359550562,-0.039404494382,178
6,179,10,6.5,1.0,66,-0.2,-0.044,-0.091843575419,-0.0394301675978,179
6,180,10,6.5,1.0,66,-0.204,-0.046,-0.0924666666667,-0.0394666666667,180
6,181,10,6.5,1.0,66,-0.2,-0.044,-0.0930607734807,-0.0394917127072,181
6,182,10,6.5,1.0,66,-0.2,-0.044,-0.0936483516484,-0.0395164835165,182
6,183,10,6.5,1.0,66,-0.2,-0.046,-0.0942295081967,-0.0395519125683,183
6,184,10,6.5,1.0,66,-0.196,-0.044,-0.0947826086957,-0.0395760869565,184
