run,step,side,T,J,seed,e_per_spin,m_per_spin,e_cum_avg,m_cum_avg,samples
1,54,10,1.5,1.0,11,-0.02,0.014,0.00555555555556,0.0152592592593,54
1,55,10,1.5,1.0,11,-0.02,0.014,0.00509090909091,0.0152363636364,55
1,56,10,1.5,1.0,11,-0.02,0.016,0.00464285714286,0.01525,56
1,57,10,1.5,1.0,11,-0.02,0.016,0.00421052631579,0.0152631578947,57
1,58,10,1.5,1.0,11,-0.028,0.018,0.00365517241379,0.0153103448276,58
1,59,10,1.5,1.0,11,-0.028,0.018,0.0031186440678,0.0153559322034,59
1,60,10,1.5,1.0,11,-0.028,0.018,0.0026,0.0154,60
1,61,10,1.5,1.0,11,-0.028,0.016,0.00209836065574,0.0154098360656,61
1,62,10,1.5,1.0,11,-0.028,0.014,0.00161290322581,0.0153870967742,62
1,63,10,1.5,1.0,11,-0.028,0.012,0.00114285714286,0.0153333333333,63
1,64,10,1.5,1.0,11,-0.028,0.01,0.0006875,0.01525,64
1,65,10,1.5,1.0,11,-0.032,0.008,0.000184615384615,0.0151384615385,65
1,66,10,1.5,1.0,11,-0.036,0.006,-0.000363636363636,0.015,66
1,67,10,1.5,1.0,11,-0.036,0.006,-0.00089552238806,0.0148656716418,67
1,68,10,1.5,1.0,11,-0.04,0.004,-0.00147058823529,0.0147058823529,68
1,69,10,1.5,1.0,11,-0.044,0.006,-0.00208695652174,0.0145797101449,69
1,70,10,1.5,1.0,11,-0.044,0.006,-0.00268571428571,0.0144571428571,70
1,71,10,1.5,1.0,11,-0.044,0.006,-0.0032676056338,0.014338028169,71
1,72,10,1.5,1.0,11,-0.044,0.006,-0.00383333333333,0.0142222222222,72
1,73,10,1.5,1.0,11,-0.044,0.008,-0.00438356164384,0.0141369863014,73
1,74,10,1.5,1.0,11,-0.048,0.006,-0.00497297297297,0.014027027027,74
1,75,10,1.5,1.0,11,-0.048,0.006,-0.00554666666667,0.01392,75
1,76,10,1.5,1.0,11,-0.048,0.008,-0.00610526315789,0.0138421052632,76
1,77,10,1.5,1.0,11,-0.048,0.008,-0.00664935064935,0.0137662337662,77
1,78,10,1.5,1.0,11,-0.048,0.006,-0.00717948717949,0.0136666666667,78
1,79,10,1.5,1.0,11,-0.048,0.006,-0.00769620253165,0.0135696202532,79
1,80,10,1.5,1.0,11,-0.06,0.008,-0.00835,0.0135,80
1,81,10,1.5,1.0,11,-0.06,0.006,-0.00898765432099,0.0134074074074,81
1,82,10,1.5,1.0,11,-0.06,0.006,-0.00960975609756,0.0133170731707,82
1,83,10,1.5,1.0,11,-0.06,0.006,-0.0102168674699,0.0132289156627,83
1,84,10,1.5,1.0,11,-0.064,0.004,-0.0108571428571,0.013119047619,84
1,85,10,1.5,1.0,11,-0.064,0.006,-0.0114823529412,0.0130352941176,85
1,86,10,1.5,1.0,11,-0.064,0.006,-0.0120930232558,0.0129534883721,86
1,87,10,1.5,1.0,11,-0.068,0.004,-0.0127356321839,0.0128505747126,87
1,88,10,1.5,1.0,11,-0.068,0.004,-0.0133636363636,0.01275,88
1,89,10,1.5,1.0,11,-0.072,0.002,-0.0140224719101,0.0126292134831,89
1,90,10,1.5,1.0,11,-0.072,0.002,-0.0146666666667,0.0125111111111,90
1,91,10,1.5,1.0,11,-0.08,0.004,-0.0153846153846,0.0124175824176,91
1,92,10,1.5,1.0,11,-0.084,0.006,-0.0161304347826,0.012347826087,92
1,93,10,1.5,1.0,11,-0.084,0.004,-0.0168602150538,0.0122580645161,93
1,94,10,1.5,1.0,11,-0.088,0.006,-0.0176170212766,0.0121914893617,94
1,95,10,1.5,1.0,11,-0.092,0.004,-0.0184,0.0121052631579,95
1,96,10,1.5,1.0,11,-0.092,0.002,-0.0191666666667,0.012,96
1,97,10,1.5,1.0,11,-0.096,0.004,-0.0199587628866,0.0119175257732,97
1,98,10,1.5,1.0,11,-0.1,0.006,-0.0207755102041,0.0118571428571,98
1,99,10,1.5,1.0,11,-0.1,0.006,-0.0215757575758,0.011797979798,99
1,100,10,1.5,1.0,11,-0.1,0.004,-0.02236,0.01172,100
1,101,10,1.5,1.0,11,-0.104,0.002,-0.0231683168317,0.0116237623762,101
1,102,10,1.5,1.0,11,-0.104,0.002,-0.0239607843137,0.0115294117647,102
1,103,10,1.5,1.0,11,-0.112,0.004,-0.0248155339806,0.0114563106796,103
1,104,10,1.5,1.0,11,-0.116,0.006,-0.0256923076923,0.0114038461538,104
1,105,10,1.5,1.0,11,-0.116,0.008,-0.0265523809524,0.0113714285714,105
1,106,10,1.5,1.0,11,-0.12,0.01,-0.0274339622642,0.011358490566,106
1,107,10,1.5,1.0,11,-0.124,0.008,-0.0283364485981,0.0113271028037,107
1,108,10,1.5,1.0,11,-0.124,0.006,-0.0292222222222,0.0112777777778,108
1,109,10,1.5,1.0,11,-0.124,0.006,-0.0300917431193,0.0112293577982,109
1,110,10,1.5,1.0,11,-0.124,0.006,-0.0309454545455,0.0111818181818,110
1,111,10,1.5,1.0,11,-0.124,0.008,-0.0317837837838,0.0111531531532,111
1,112,10,1.5,1.0,11,-0.124,0.008,-0.0326071428571,0.011125,112
1,113,10,1.5,1.0,11,-0.124,0.01,-0.0334159292035,0.0111150442478,113
1,114,10,1.5,1.0,11,-0.128,0.008,-0.0342456140351,0.0110877192982,114
1,115,10,1.5,1.0,11,-0.128,0.01,-0.0350608695652,0.0110782608696,115
1,116,10,1.5,1.0,11,-0.132,0.012,-0.0358965517241,0.0110862068966,116
1,117,10,1.5,1.0,11,-0.132,0.012,-0.0367179487179,0.011094017094,117
1,118,10,1.5,1.0,11,-0.136,0.01,-0.0375593220339,0.0110847457627,118
1,119,10,1.5,1.0,11,-0.136,0.008,-0.0383865546218,0.0110588235294,119
1,120,10,1.5,1.0,11,-0.136,0.008,-0.0392,0.0110333333333,120
1,121,10,1.5,1.0,11,-0.136,0.006,-0.04,0.0109917355372,121
1,122,10,1.5,1.0,11,-0.14,0.008,-0.0408196721311,0.0109672131148,122
1,123,10,1.5,1.0,11,-0.148,0.006,-0.0416910569106,0.0109268292683,123
1,124,10,1.5,1.0,11,-0.148,0.006,-0.0425483870968,0.0108870967742,124
1,125,10,1.5,1.0,11,-0.148,0.008,-0.043392,0.010864,125
1,126,10,1.5,1.0,11,-0.148,0.008,-0.0442222222222,0.0108412698413,126
1,127,10,1.5,1.0,11,-0.144,0.01,-0.0450078740157,0.0108346456693,127
1,128,10,1.5,1.0,11,-0.144,0.008,-0.04578125,0.0108125,128
1,129,10,1.5,1.0,11,-0.144,0.006,-0.0465426356589,0.0107751937984,129
1,130,10,1.5,1.0,11,-0.156,0.008,-0.0473846153846,0.0107538461538,130
1,131,10,1.5,1.0,11,-0.16,0.006,-0.0482442748092,0.0107175572519,131
1,132,10,1.5,1.0,11,-0.16,0.006,-0.0490909090909,0.0106818181818,132
1,133,10,1.5,1.0,11,-0.16,0.006,-0.0499248120301,0.0106466165414,133
1,134,10,1.5,1.0,11,-0.16,0.004,-0.0507462686567,0.0105970149254,134
1,135,10,1.5,1.0,11,-0.16,0.004,-0.0515555555556,0.0105481481481,135
1,136,10,1.5,1.0,11,-0.172,0.002,-0.0524411764706,0.0104852941176,136
1,137,10,1.5,1.0,11,-0.172,0.002,-0.0533138686131,0.0104233576642,137
1,138,10,1.5,1.0,11,-0.172,0.002,-0.0541739130435,0.0103623188406,138
1,139,10,1.5,1.0,11,-0.176,0.0,-0.0550503597122,0.0102877697842,139
1,140,10,1.5,1.0,11,-0.176,0.0,-0.0559142857143,0.0102142857143,140
1,141,10,1.5,1.0,11,-0.18,0.002,-0.0567943262411,0.0101560283688,141
1,142,10,1.5,1.0,11,-0.18,0.004,-0.057661971831,0.0101126760563,142
1,143,10,1.5,1.0,11,-0.18,0.004,-0.0585174825175,0.0100699300699,143
1,144,10,1.5,1.0,11,-0.18,0.006,-0.0593611111111,0.0100416666667,144
1,145,10,1.5,1.0,11,-0.18,0.006,-0.0601931034483,0.0100137931034,145
1,146,10,1.5,1.0,11,-0.188,0.008,-0.0610684931507,0.01,146
1,147,10,1.5,1.0,11,-0.188,0.006,-0.0619319727891,0.00997278911565,147
1,148,10,1.5,1.0,11,-0.188,0.004,-0.0627837837838,0.00993243243243,148
1,149,10,1.5,1.0,11,-0.192,0.006,-0.0636510067114,0.00990604026846,149
1,150,10,1.5,1.0,11,-0.192,0.006,-0.0645066666667,0.00988,150
1,151,10,1.5,1.0,11,-0.192,0.006,-0.0653509933775,0.00985430463576,151
1,152,10,1.5,1.0,11,-0.192,0.004,-0.0661842105263,0.00981578947368,152
1,153,10,1.5,1.0,11,-0.192,0.004,-0.0670065359477,0.00977777777778,153
1,154,10,1.5,1.0,11,-0.192,0.002,-0.0678181818182,0.00972727272727,154
1,155,10,1.5,1.0,11,-0.196,0.0,-0.0686451612903,0.00966451612903,155
1,156,10,1.5,1.0,11,-0.196,0.0,-0.0694615384615,0.00960256410256,156
1,157,10,1.5,1.0,11,-0.196,0.002,-0.0702675159236,0.00955414012739,157
1,158,10,1.5,1.0,11,-0.196,0.002,-0.0710632911392,0.00950632911392,158
1,159,10,1.5,1.0,11,-0.196,0.002,-0.0718490566038,0.00945911949686,159
1,160,10,1.5,1.0,11,-0.2,0.0,-0.07265,0.0094,160
1,161,10,1.5,1.0,11,-0.2,0.002,-0.0734409937888,0.00935403726708,161
1,162,10,1.5,1.0,11,-0.2,0.002,-0.0742222222222,0.00930864197531,162
1,163,10,1.5,1.0,11,-0.204,0.0,-0.075018404908,0.00925153374233,163
1,164,10,1.5,1.0,11,-0.204,0.002,-0.0758048780488,0.00920731707317,164
1,165,10,1.5,1.0,11,-0.204,0.002,-0.0765818181818,0.00916363636364,165
1,166,10,1.5,1.0,11,-0.208,0.004,-0.0773734939759,0.00913253012048,166
1,167,10,1.5,1.0,11,-0.216,0.006,-0.0782035928144,0.00911377245509,167
1,168,10,1.5,1.0,11,-0.216,0.008,-0.0790238095238,0.00910714285714,168
1,169,10,1.5,1.0,11,-0.22,0.006,-0.0798579881657,0.00908875739645,169
1,170,10,1.5,1.0,11,-0.224,0.008,-0.0807058823529,0.00908235294118,170
1,171,10,1.5,1.0,11,-0.224,0.006,-0.0815438596491,0.00906432748538,171
1,172,10,1.5,1.0,11,-0.224,0.004,-0.0823720930233,0.00903488372093,172
1,173,10,1.5,1.0,11,-0.224,0.002,-0.0831907514451,0.00899421965318,173
1,174,10,1.5,1.0,11,-0.224,0.002,-0.084,0.00895402298851,174
1,175,10,1.5,1.0,11,-0.224,0.002,-0.0848,0.00891428571429,175
1,176,10,1.5,1.0,11,-0.224,0.002,-0.0855909090909,0.008875,176
1,177,10,1.5,1.0,11,-0.232,0.0,-0.086418079096,0.00882485875706,177
1,178,10,1.5,1.0,11,-0.236,0.002,-0.0872584269663,0.00878651685393,178
1,179,10,1.5,1.0,11,-0.236,0.0,-0.0880893854749,0.0087374301676,179
1,180,10,1.5,1.0,11,-0.236,0.0,-0.0889111111111,0.00868888888889,180
1,181,10,1.5,1.0,11,-0.236,0.0,-0.0897237569061,0.0086408839779,181
1,182,10,1.5,1.0,11,-0.236,-0.002,-0.0905274725275,0.00858241758242,182
1,183,10,1.5,1.0,11,-0.24,0.0,-0.0913442622951,0.00853551912568,183
1,184,10,1.5,1.0,11,-0.24,0.0,-0.092152173913,0.00848913043478,184
1,185,10,1.5,1.0,11,-0.244,0.002,-0.092972972973,0.00845405405405,185
1,186,10,1.5,1.0,11,-0.248,0.004,-0.0938064516129,0.00843010752688,186
1,187,10,1.5,1.0,11,-0.248,0.004,-0.0946310160428,0.0084064171123,187
1,188,10,1.5,1.0,11,-0.248,0.004,-0.0954468085106,0.0083829787234,188
1,189,10,1.5,1.0,11,-0.248,0.006,-0.096253968254,0.00837037037037,189
1,190,10,1.5,1.0,11,-0.248,0.004,-0.0970526315789,0.00834736842105,190
1,191,10,1.5,1.0,11,-0.248,0.002,-0.0978429319372,0.00831413612565,191
1,192,10,1.5,1.0,11,-0.248,0.002,-0.098625,0.00828125,192
1,193,10,1.5,1.0,11,-0.248,0.002,-0.0993989637306,0.00824870466321,193
1,194,10,1.5,1.0,11,-0.248,0.002,-0.100164948454,0.00821649484536,194
1,195,10,1.5,1.0,11,-0.248,0.002,-0.100923076923,0.00818461538462,195
1,196,10,1.5,1.0,11,-0.248,0.002,-0.101673469388,0.00815306122449,196
1,197,10,1.5,1.0,11,-0.248,0.002,-0.102416243655,0.00812182741117,197
1,198,10,1.5,1.0,11,-0.248,0.0,-0.103151515152,0.00808080808081,198
1,199,10,1.5,1.0,11,-0.248,0.0,-0.103879396985,0.00804020100503,199
1,200,10,1.5,1.0,11,-0.248,-0.002,-0.1046,0.00799,200
1,201,10,1.5,1.0,11,-0.248,0.0,-0.105313432836,0.00795024875622,201
1,202,10,1.5,1.0,11,-0.248,0.0,-0.10601980198,0.00791089108911,202
1,203,10,1.5,1.0,11,-0.256,0.002,-0.10675862069,0.00788177339901,203
1,204,10,1.5,1.0,11,-0.256,0.0,-0.107490196078,0.0078431372549,204
1,205,10,1.5,1.0,11,-0.256,-0.002,-0.108214634146,0.00779512195122,205
1,206,10,1.5,1.0,11,-0.256,-0.002,-0.108932038835,0.00774757281553,206
1,207,10,1.5,1.0,11,-0.256,-0.002,-0.109642512077,0.00770048309179,207
1,208,10,1.5,1.0,11,-0.256,-0.002,-0.110346153846,0.00765384615385,208
1,209,10,1.5,1.0,11,-0.256,0.0,-0.111043062201,0.00761722488038,209
1,210,10,1.5,1.0,11,-0.252,-0.002,-0.111714285714,0.00757142857143,210
1,211,10,1.5,1.0,11,-0.252,-0.002,-0.112379146919,0.00752606635071,211
1,212,10,1.5,1.0,11,-0.252,0.0,-0.113037735849,0.00749056603774,212
1,213,10,1.5,1.0,11,-0.248,0.002,-0.113671361502,0.00746478873239,213
1,214,10,1.5,1.0,11,-0.248,0.0,-0.114299065421,0.00742990654206,214
1,215,10,1.5,1.0,11,-0.256,0.002,-0.114958139535,0.00740465116279,215
1,216,10,1.5,1.0,11,-0.256,0.0,-0.115611111111,0.00737037037037,216
1,217,10,1.5,1.0,11,-0.256,0.0,-0.116258064516,0.00733640552995,217
1,218,10,1.5,1.0,11,-0.26,0.002,-0.116917431193,0.0073119266055,218
1,219,10,1.5,1.0,11,-0.26,0.002,-0.117570776256,0.00728767123288,219
1,220,10,1.5,1.0,11,-0.26,0.002,-0.118218181818,0.00726363636364,220
1,221,10,1.5,1.0,11,-0.26,0.004,-0.118859728507,0.00724886877828,221
1,222,10,1.5,1.0,11,-0.26,0.004,-0.119495495495,0.00723423423423,222
1,223,10,1.5,1.0,11,-0.272,0.006,-0.120179372197,0.00722869955157,223
1,224,10,1.5,1.0,11,-0.272,0.004,-0.120857142857,0.00721428571429,224
1,225,10,1.5,1.0,11,-0.276,0.002,-0.121546666667,0.00719111111111,225
1,226,10,1.5,1.0,11,-0.276,0.002,-0.122230088496,0.00716814159292,226
1,227,10,1.5,1.0,11,-0.276,0.0,-0.122907488987,0.00713656387665,227
1,228,10,1.5,1.0,11,-0.276,0.002,-0.123578947368,0.00711403508772,228
1,229,10,1.5,1.0,11,-0.276,0.002,-0.124244541485,0.00709170305677,229
1,230,10,1.5,1.0,11,-0.276,0.002,-0.124904347826,0.00706956521739,230
1,231,10,1.5,1.0,11,-0.276,0.002,-0.125558441558,0.00704761904762,231
1,232,10,1.5,1.0,11,-0.288,0.0,-0.12625862069,0.00701724137931,232
1,233,10,1.5,1.0,11,-0.288,-0.002,-0.1269527897,0.00697854077253,233
1,234,10,1.5,1.0,11,-0.288,-0.002,-0.127641025641,0.00694017094017,234
1,235,10,1.5,1.0,11,-0.288,-0.002,-0.128323404255,0.00690212765957,235
1,236,10,1.5,1.0,11,-0.288,-0.002,-0.129,0.00686440677966,236
1,237,10,1.5,1.0,11,-0.288,-0.002,-0.129670886076,0.00682700421941,237
1,238,10,1.5,1.0,11,-0.288,0.0,-0.130336134454,0.00679831932773,238
1,239,10,1.5,1.0,11,-0.292,-0.002,-0.131012552301,0.00676150627615,239
1,240,10,1.5,1.0,11,-0.292,-0.004,-0.131683333333,0.00671666666667,240
1,241,10,1.5,1.0,11,-0.288,-0.006,-0.132331950207,0.00666390041494,241
1,242,10,1.5,1.0,11,-0.288,-0.008,-0.132975206612,0.00660330578512,242
1,243,10,1.5,1.0,11,-0.288,-0.01,-0.133613168724,0.00653497942387,243
1,244,10,1.5,1.0,11,-0.288,-0.008,-0.134245901639,0.00647540983607,244
1,245,10,1.5,1.0,11,-0.288,-0.006,-0.134873469388,0.00642448979592,245
1,246,10,1.5,1.0,11,-0.288,-0.004,-0.135495934959,0.00638211382114,246
1,247,10,1.5,1.0,11,-0.292,-0.002,-0.136129554656,0.00634817813765,247
1,248,10,1.5,1.0,11,-0.292,-0.002,-0.136758064516,0.00631451612903,248
1,249,10,1.5,1.0,11,-0.292,-0.002,-0.137381526104,0.00628112449799,249
1,250,10,1.5,1.0,11,-0.292,-0.002,-0.138,0.006248,250
1,251,10,1.5,1.0,11,-0.292,-0.002,-0.138613545817,0.00621513944223,251
1,252,10,1.5,1.0,11,-0.296,0.0,-0.139238095238,0.00619047619048,252
1,253,10,1.5,1.0,11,-0.3,-0.002,-0.139873517787,0.0061581027668,253
1,254,10,1.5,1.0,11,-0.3,-0.002,-0.140503937008,0.00612598425197,254
1,255,10,1.5,1.0,11,-0.3,0.0,-0.141129411765,0.00610196078431,255
1,256,10,1.5,1.0,11,-0.3,0.002,-0.14175,0.0060859375,256
1,257,10,1.5,1.0,11,-0.3,0.002,-0.142365758755,0.00607003891051,257
1,258,10,1.5,1.0,11,-0.3,0.002,-0.142976744186,0.00605426356589,258
1,259,10,1.5,1.0,11,-0.3,0.002,-0.143583011583,0.00603861003861,259
1,260,10,1.5,1.0,11,-0.304,0.0,-0.1442,0.00601538461538,260
1,261,10,1.5,1.0,11,-0.304,0.0,-0.144812260536,0.00599233716475,261
1,262,10,1.5,1.0,11,-0.304,0.002,-0.145419847328,0.00597709923664,262
1,263,10,1.5,1.0,11,-0.304,0.002,-0.146022813688,0.00596197718631,263
1,264,10,1.5,1.0,11,-0.304,0.002,-0.146621212121,0.00594696969697,264
1,265,10,1.5,1.0,11,-0.304,0.002,-0.14721509434,0.0059320754717,265
1,266,10,1.5,1.0,11,-0.304,0.002,-0.147804511278,0.00591729323308,266
1,267,10,1.5,1.0,11,-0.304,0.002,-0.148389513109,0.00590262172285,267
1,268,10,1.5,1.0,11,-0.304,0.002,-0.148970149254,0.00588805970149,268
1,269,10,1.5,1.0,11,-0.308,0.004,-0.14956133829,0.00588104089219,269
1,270,10,1.5,1.0,11,-0.308,0.004,-0.150148148148,0.00587407407407,270
1,271,10,1.5,1.0,11,-0.308,0.004,-0.150730627306,0.00586715867159,271
1,272,10,1.5,1.0,11,-0.308,0.006,-0.151308823529,0.00586764705882,272
1,273,10,1.5,1.0,11,-0.308,0.008,-0.151882783883,0.00587545787546,273
1,274,10,1.5,1.0,11,-0.308,0.006,-0.152452554745,0.00587591240876,274
1,275,10,1.5,1.0,11,-0.312,0.008,-0.153032727273,0.00588363636364,275
1,276,10,1.5,1.0,11,-0.32,0.006,-0.153637681159,0.00588405797101,276
1,277,10,1.5,1.0,11,-0.324,0.008,-0.154252707581,0.0058916967509,277
1,278,10,1.5,1.0,11,-0.324,0.01,-0.154863309353,0.00590647482014,278
1,279,10,1.5,1.0,11,-0.324,0.01,-0.15546953405,0.00592114695341,279
1,280,10,1.5,1.0,11,-0.324,0.008,-0.156071428571,0.00592857142857,280
1,281,10,1.5,1.0,11,-0.328,0.006,-0.156683274021,0.00592882562278,281
1,282,10,1.5,1.0,11,-0.328,0.006,-0.157290780142,0.00592907801418,282
1,283,10,1.5,1.0,11,-0.328,0.006,-0.157893992933,0.00592932862191,283
1,284,10,1.5,1.0,11,-0.328,0.006,-0.158492957746,0.00592957746479,284
1,285,10,1.5,1.0,11,-0.328,0.004,-0.159087719298,0.00592280701754,285
1,286,10,1.5,1.0,11,-0.328,0.002,-0.159678321678,0.00590909090909,286
1,287,10,1.5,1.0,11,-0.328,0.004,-0.160264808362,0.00590243902439,287
1,288,10,1.5,1.0,11,-0.336,0.006,-0.160875,0.00590277777778,288
1,289,10,1.5,1.0,11,-0.336,0.006,-0.161480968858,0.00590311418685,289
1,290,10,1.5,1.0,11,-0.336,0.004,-0.162082758621,0.00589655172414,290
1,291,10,1.5,1.0,11,-0.336,0.002,-0.162680412371,0.00588316151203,291
1,292,10,1.5,1.0,11,-0.336,0.0,-0.163273972603,0.00586301369863,292
1,293,10,1.5,1.0,11,-0.34,-0.002,-0.163877133106,0.0058361774744,293
1,294,10,1.5,1.0,11,-0.344,-0.004,-0.164489795918,0.00580272108844,294
1,295,10,1.5,1.0,11,-0.344,-0.004,-0.165098305085,0.00576949152542,295
1,296,10,1.5,1.0,11,-0.344,-0.004,-0.165702702703,0.00573648648649,296
1,297,10,1.5,1.0,11,-0.344,-0.004,-0.166303030303,0.0057037037037,297
1,298,10,1.5,1.0,11,-0.348,-0.002,-0.166912751678,0.00567785234899,298
1,299,10,1.5,1.0,11,-0.348,-0.004,-0.167518394649,0.00564548494983,299
1,300,10,1.5,1.0,11,-0.348,-0.004,-0.16812,0.00561333333333,300
1,301,10,1.5,1.0,11,-0.352,-0.006,-0.16873089701,0.00557475083056,301
1,302,10,1.5,1.0,11,-0.352,-0.004,-0.169337748344,0.00554304635762,302
1,303,10,1.5,1.0,11,-0.352,-0.004,-0.169940594059,0.00551155115512,303
1,304,10,1.5,1.0,11,-0.352,-0.002,-0.170539473684,0.00548684210526,304
1,305,10,1.5,1.0,11,-0.352,0.0,-0.17113442623,0.00546885245902,305
1,306,10,1.5,1.0,11,-0.352,0.0,-0.171725490196,0.00545098039216,306
1,307,10,1.5,1.0,11,-0.352,-0.002,-0.172312703583,0.00542671009772,307
1,308,10,1.5,1.0,11,-0.352,-0.002,-0.172896103896,0.0054025974026,308
1,309,10,1.5,1.0,11,-0.352,0.0,-0.173475728155,0.00538511326861,309
1,310,10,1.5,1.0,11,-0.356,-0.002,-0.174064516129,0.00536129032258,310
1,311,10,1.5,1.0,11,-0.356,0.0,-0.174649517685,0.00534405144695,311
1,312,10,1.5,1.0,11,-0.352,-0.002,-0.175217948718,0.00532051282051,312
1,313,10,1.5,1.0,11,-0.352,0.0,-0.175782747604,0.005303514377,313
1,314,10,1.5,1.0,11,-0.352,0.0,-0.176343949045,0.00528662420382,314
1,315,10,1.5,1.0,11,-0.352,0.002,-0.176901587302,0.00527619047619,315
1,316,10,1.5,1.0,11,-0.352,0.0,-0.177455696203,0.00525949367089,316
1,317,10,1.5,1.0,11,-0.352,0.0,-0.178006309148,0.0052429022082,317
1,318,10,1.5,1.0,11,-0.352,0.0,-0.178553459119,0.00522641509434,318
1,319,10,1.5,1.0,11,-0.356,-0.002,-0.179109717868,0.00520376175549,319
1,320,10,1.5,1.0,11,-0.356,0.0,-0.1796625,0.0051875,320
1,321,10,1.5,1.0,11,-0.356,0.002,-0.180211838006,0.00517757009346,321
1,322,10,1.5,1.0,11,-0.36,0.004,-0.180770186335,0.00517391304348,322
1,323,10,1.5,1.0,11,-0.36,0.002,-0.181325077399,0.00516408668731,323
1,324,10,1.5,1.0,11,-0.36,0.002,-0.18187654321,0.00515432098765,324
1,325,10,1.5,1.0,11,-0.368,0.0,-0.182449230769,0.00513846153846,325
