run,step,side,T,J,seed,e_per_spin,m_per_spin
6,62,10,6.5,1.0,66,-0.064,-0.034
6,63,10,6.5,1.0,66,-0.068,-0.036
6,64,10,6.5,1.0,66,-0.068,-0.038
6,65,10,6.5,1.0,66,-0.068,-0.04
6,66,10,6.5,1.0,66,-0.068,-0.04
6,67,10,6.5,1.0,66,-0.068,-0.04
6,68,10,6.5,1.0,66,-0.068,-0.042
6,69,10,6.5,1.0,66,-0.072,-0.04
6,70,10,6.5,1.0,66,-0.076,-0.038
6,71,10,6.5,1.0,66,-0.08,-0.04
6,72,10,6.5,1.0,66,-0.08,-0.038
6,73,10,6.5,1.0,66,-0.084,-0.04
6,74,10,6.5,1.0,66,-0.084,-0.038
6,75,10,6.5,1.0,66,-0.088,-0.04
6,76,10,6.5,1.0,66,-0.096,-0.042
6,77,10,6.5,1.0,66,-0.096,-0.042
6,78,10,6.5,1.0,66,-0.096,-0.042
6,79,10,6.5,1.0,66,-0.096,-0.042
6,80,10,6.5,1.0,66,-0.092,-0.04
6,81,10,6.5,1.0,66,-0.092,-0.04
6,82,10,6.5,1.0,66,-0.088,-0.038
6,83,10,6.5,1.0,66,-0.08,-0.036
6,84,10,6.5,1.0,66,-0.08,-0.038
6,85,10,6.5,1.0,66,-0.084,-0.036
6,86,10,6.5,1.0,66,-0.084,-0.036
6,87,10,6.5,1.0,66,-0.088,-0.038
6,88,10,6.5,1.0,66,-0.084,-0.04
6,89,10,6.5,1.0,66,-0.084,-0.042
6,90,10,6.5,1.0,66,-0.084,-0.042
6,91,10,6.5,1.0,66,-0.092,-0.044
6,92,10,6.5,1.0,66,-0.096,-0.046
6,93,10,6.5,1.0,66,-0.096,-0.046
6,94,10,6.5,1.0,66,-0.096,-0.044
6,95,10,6.5,1.0,66,-0.096,-0.044
6,96,10,6.5,1.0,66,-0.096,-0.046
6,97,10,6.5,1.0,66,-0.092,-0.044
6,98,10,6.5,1.0,66,-0.092,-0.044
6,99,10,6.5,1.0,66,-0.092,-0.044
6,100,10,6.5,1.0,66,-0.092,-0.044
6,101,10,6.5,1.0,66,-0.096,-0.046
6,102,10,6.5,1.0,66,-0.1,-0.048
6,103,10,6.5,1.0,66,-0.092,-0.05
6,104,10,6.5,1.0,66,-0.092,-0.048
6,105,10,6.5,1.0,66,-0.092,-0.048
6,106,10,6.5,1.0,66,-0.092,-0.05
6,107,10,6.5,1.0,66,-0.1,-0.048
6,108,10,6.5,1.0,66,-0.096,-0.046
6,109,10,6.5,1.0,66,-0.092,-0.044
6,110,10,6.5,1.0,66,-0.092,-0.046
6,111,10,6.5,1.0,66,-0.096,-0.044
6,112,10,6.5,1.0,66,-0.1,-0.042
6,113,10,6.5,1.0,66,-0.1,-0.04
6,114,10,6.5,1.0,66,-0.108,-0.042
6,115,10,6.5,1.0,66,-0.112,-0.044
6,116,10,6.5,1.0,66,-0.108,-0.042
6,117,10,6.5,1.0,66,-0.104,-0.044
6,118,10,6.5,1.0,66,-0.108,-0.046
6,119,10,6.5,1.0,66,-0.108,-0.046
6,120,10,6.5,1.0,66,-0.108,-0.046
6,121,10,6.5,1.0,66,-0.116,-0.048
6,122,10,6.5,1.0,66,-0.116,-0.048
6,123,10,6.5,1.0,66,-0.116,-0.046
6,124,10,6.5,1.0,66,-0.116,-0.044
6,125,10,6.5,1.0,66,-0.12,-0.046
6,126,10,6.5,1.0,66,-0.12,-0.044
6,127,10,6.5,1.0,66,-0.124,-0.046
6,128,10,6.5,1.0,66,-0.124,-0.048
6,129,10,6.5,1.0,66,-0.124,-0.048
6,130,10,6.5,1.0,66,-0.12,-0.046
6,131,10,6.5,1.0,66,-0.116,-0.044
6,132,10,6.5,1.0,66,-0.116,-0.042
6,133,10,6.5,1.0,66,-0.116,-0.044
6,134,10,6.5,1.0,66,-0.124,-0.042
6,135,10,6.5,1.0,66,-0.136,-0.044
6,136,10,6.5,1.0,66,-0.14,-0.042
6,137,10,6.5,1.0,66,-0.14,-0.044
6,138,10,6.5,1.0,66,-0.14,-0.042
6,139,10,6.5,1.0,66,-0.14,-0.042
6,140,10,6.5,1.0,66,-0.136,-0.044
6,141,10,6.5,1.0,66,-0.136,-0.044
6,142,10,6.5,1.0,66,-0.14,-0.042
6,143,10,6.5,1.0,66,-0.148,-0.044
6,144,10,6.5,1.0,66,-0.148,-0.044
6,145,10,6.5,1.0,66,-0.152,-0.046
6,146,10,6.5,1.0,66,-0.16,-0.048
6,147,10,6.5,1.0,66,-0.156,-0.05
6,148,10,6.5,1.0,66,-0.164,-0.052
6,149,10,6.5,1.0,66,-0.172,-0.05
6,150,10,6.5,1.0,66,-0.172,-0.05
6,151,10,6.5,1.0,66,-0.176,-0.052
6,152,10,6.5,1.0,66,-0.176,-0.05
6,153,10,6.5,1.0,66,-0.176,-0.048
6,154,10,6.5,1.0,66,-0.176,-0.048
6,155,10,6.5,1.0,66,-0.176,-0.048
6,156,10,6.5,1.0,66,-0.176,-0.046
6,157,10,6.5,1.0,66,-0.168,-0.048
6,158,10,6.5,1.0,66,-0.168,-0.048
6,159,10,6.5,1.0,66,-0.168,-0.046
6,160,10,6.5,1.0,66,-0.172,-0.048
6,161,10,6.5,1.0,66,-0.176,-0.05
6,162,10,6.5,1.0,66,-0.176,-0.048
6,163,10,6.5,1.0,66,-0.18,-0.046
6,164,10,6.5,1.0,66,-0.18,-0.046
6,165,10,6.5,1.0,66,-0.18,-0.044
6,166,10,6.5,1.0,66,-0.18,-0.042
6,167,10,6.5,1.0,66,-0.184,-0.044
6,168,10,6.5,1.0,66,-0.184,-0.044
6,169,10,6.5,1.0,66,-0.184,-0.042
6,170,10,6.5,1.0,66,-0.188,-0.044
6,171,10,6.5,1.0,66,-0.196,-0.042
6,172,10,6.5,1.0,66,-0.192,-0.044
6,173,10,6.5,1.0,66,-0.188,-0.042
6,174,10,6.5,1.0,66,-0.188,-0.042
6,175,10,6.5,1.0,66,-0.188,-0.044
6,176,10,6.5,1.0,66,-0.184,-0.042
6,177,10,6.5,1.0,66,-0.196,-0.044
6,178,10,6.5,1.0,66,-0.204,-0.046
6,179,10,6.5,1.0,66,-0.2,-0.044
6,180,10,6.5,1.0,66,-0.204,-0.046
6,181,10,6.5,1.0,66,-0.2,-0.044
6,182,10,6.5,1.0,66,-0.2,-0.044
6,183,10,6.5,1.0,66,-0.2,-0.046
6,184,10,6.5,1.0,66,-0.196,-0.044
6,185,10,6.5,1.0,66,-0.2,-0.042
6,186,10,6.5,1.0,66,-0.2,-0.042
6,187,10,6.5,1.0,66,-0.2,-0.04
6,188,10,6.5,1.0,66,-0.2,-0.04
6,189,10,6.5,1.0,66,-0.2,-0.038
6,190,10,6.5,1.0,66,-0.196,-0.04
6,191,10,6.5,1.0,66,-0.192,-0.042
6,192,10,6.5,1.0,66,-0.192,-0.04
6,193,10,6.5,1.0,66,-0.192,-0.04
6,194,10,6.5,1.0,66,-0.192,-0.038
6,195,10,6.5,1.0,66,-0.192,-0.04
6,196,10,6.5,1.0,66,-0.192,-0.038
6,197,10,6.5,1.0,66,-0.192,-0.04
6,198,10,6.5,1.0,66,-0.192,-0.038
6,199,10,6.5,1.0,66,-0.192,-0.038
6,200,10,6.5,1.0,66,-0.196,-0.04
6,201,10,6.5,1.0,66,-0.2,-0.042
6,202,10,6.5,1.0,66,-0.196,-0.04
6,203,10,6.5,1.0,66,-0.192,-0.038
6,204,10,6.5,1.0,66,-0.192,-0.04
6,205,10,6.5,1.0,66,-0.192,-0.042
6,206,10,6.5,1.0,66,-0.188,-0.04
6,207,10,6.5,1.0,66,-0.188,-0.038
6,208,10,6.5,1.0,66,-0.18,-0.036
6,209,10,6.5,1.0,66,-0.18,-0.034
6,210,10,6.5,1.0,66,-0.18,-0.036
6,211,10,6.5,1.0,66,-0.18,-0.038
6,212,10,6.5,1.0,66,-0.172,-0.04
6,213,10,6.5,1.0,66,-0.172,-0.04
6,214,10,6.5,1.0,66,-0.172,-0.04
6,215,10,6.5,1.0,66,-0.172,-0.042
6,216,10,6.5,1.0,66,-0.172,-0.04
6,217,10,6.5,1.0,66,-0.176,-0.038
6,218,10,6.5,1.0,66,-0.176,-0.038
6,219,10,6.5,1.0,66,-0.18,-0.036
6,220,10,6.5,1.0,66,-0.172,-0.034
6,221,10,6.5,1.0,66,-0.176,-0.032
6,222,10,6.5,1.0,66,-0.176,-0.034
6,223,10,6.5,1.0,66,-0.18,-0.036
6,224,10,6.5,1.0,66,-0.184,-0.038
6,225,10,6.5,1.0,66,-0.188,-0.04
6,226,10,6.5,1.0,66,-0.192,-0.038
6,227,10,6.5,1.0,66,-0.192,-0.038
6,228,10,6.5,1.0,66,-0.192,-0.04
6,229,10,6.5,1.0,66,-0.2,-0.038
6,230,10,6.5,1.0,66,-0.204,-0.036
6,231,10,6.5,1.0,66,-0.204,-0.038
6,232,10,6.5,1.0,66,-0.204,-0.04
6,233,10,6.5,1.0,66,-0.204,-0.04
6,234,10,6.5,1.0,66,-0.2,-0.038
6,235,10,6.5,1.0,66,-0.2,-0.036
6,236,10,6.5,1.0,66,-0.196,-0.038
6,237,10,6.5,1.0,66,-0.196,-0.036
6,238,10,6.5,1.0,66,-0.2,-0.034
6,239,10,6.5,1.0,66,-0.204,-0.036
6,240,10,6.5,1.0,66,-0.204,-0.034
6,241,10,6.5,1.0,66,-0.196,-0.032
6,242,10,6.5,1.0,66,-0.196,-0.032
6,243,10,6.5,1.0,66,-0.196,-0.032
6,244,10,6.5,1.0,66,-0.196,-0.032
6,245,10,6.5,1.0,66,-0.2,-0.034
6,246,10,6.5,1.0,66,-0.208,-0.032
6,247,10,6.5,1.0,66,-0.208,-0.032
6,248,10,6.5,1.0,66,-0.208,-0.03
6,249,10,6.5,1.0,66,-0.208,-0.03
6,250,10,6.5,1.0,66,-0.212,-0.028
6,251,10,6.5,1.0,66,-0.212,-0.028
6,252,10,6.5,1.0,66,-0.212,-0.028
6,253,10,6.5,1.0,66,-0.2,-0.026
6,254,10,6.5,1.0,66,-0.196,-0.024
6,255,10,6.5,1.0,66,-0.188,-0.026
6,256,10,6.5,1.0,66,-0.188,-0.026
6,257,10,6.5,1.0,66,-0.192,-0.028
6,258,10,6.5,1.0,66,-0.188,-0.026
6,259,10,6.5,1.0,66,-0.188,-0.028
6,260,10,6.5,1.0,66,-0.192,-0.026
6,261,10,6.5,1.0,66,-0.192,-0.028
6,262,10,6.5,1.0,66,-0.192,-0.026
6,263,10,6.5,1.0,66,-0.192,-0.024
6,264,10,6.5,1.0,66,-0.192,-0.022
6,265,10,6.5,1.0,66,-0.192,-0.022
6,266,10,6.5,1.0,66,-0.192,-0.022
6,267,10,6.5,1.0,66,-0.192,-0.02
6,268,10,6.5,1.0,66,-0.192,-0.018
6,269,10,6.5,1.0,66,-0.192,-0.018
6,270,10,6.5,1.0,66,-0.192,-0.018
6,271,10,6.5,1.0,66,-0.196,-0.016
6,272,10,6.5,1.0,66,-0.196,-0.016
6,273,10,6.5,1.0,66,-0.196,-0.014
6,274,10,6.5,1.0,66,-0.188,-0.016
6,275,10,6.5,1.0,66,-0.188,-0.018
6,276,10,6.5,1.0,66,-0.188,-0.016
6,277,10,6.5,1.0,66,-0.188,-0.016
6,278,10,6.5,1.0,66,-0.188,-0.016
6,279,10,6.5,1.0,66,-0.196,-0.018
6,280,10,6.5,1.0,66,-0.2,-0.016
6,281,10,6.5,1.0,66,-0.196,-0.018
6,282,10,6.5,1.0,66,-0.196,-0.018
6,283,10,6.5,1.0,66,-0.2,-0.02
6,284,10,6.5,1.0,66,-0.2,-0.018
6,285,10,6.5,1.0,66,-0.196,-0.016
6,286,10,6.5,1.0,66,-0.196,-0.014
6,287,10,6.5,1.0,66,-0.196,-0.014
6,288,10,6.5,1.0,66,-0.196,-0.012
6,289,10,6.5,1.0,66,-0.196,-0.014
6,290,10,6.5,1.0,66,-0.196,-0.016
6,291,10,6.5,1.0,66,-0.196,-0.014
6,292,10,6.5,1.0,66,-0.196,-0.016
6,293,10,6.5,1.0,66,-0.2,-0.018
6,294,10,6.5,1.0,66,-0.196,-0.02
6,295,10,6.5,1.0,66,-0.196,-0.018
6,296,10,6.5,1.0,66,-0.204,-0.016
6,297,10,6.5,1.0,66,-0.2,-0.018
6,298,10,6.5,1.0,66,-0.2,-0.02
6,299,10,6.5,1.0,66,-0.196,-0.018
6,300,10,6.5,1.0,66,-0.196,-0.02
6,301,10,6.5,1.0,66,-0.196,-0.022
6,302,10,6.5,1.0,66,-0.2,-0.024
6,303,10,6.5,1.0,66,-0.204,-0.026
6,304,10,6.5,1.0,66,-0.204,-0.028
6,305,10,6.5,1.0,66,-0.204,-0.028
6,306,10,6.5,1.0,66,-0.212,-0.026
6,307,10,6.5,1.0,66,-0.212,-0.024
6,308,10,6.5,1.0,66,-0.208,-0.022
6,309,10,6.5,1.0,66,-0.204,-0.024
6,310,10,6.5,1.0,66,-0.204,-0.022
6,311,10,6.5,1.0,66,-0.2,-0.02
6,312,10,6.5,1.0,66,-0.204,-0.022
6,313,10,6.5,1.0,66,-0.204,-0.022
6,314,10,6.5,1.0,66,-0.196,-0.02
6,315,10,6.5,1.0,66,-0.2,-0.022
6,316,10,6.5,1.0,66,-0.2,-0.024
6,317,10,6.5,1.0,66,-0.204,-0.022
6,318,10,6.5,1.0,66,-0.196,-0.02
6,319,10,6.5,1.0,66,-0.196,-0.018
6,320,10,6.5,1.0,66,-0.196,-0.018
6,321,10,6.5,1.0,66,-0.196,-0.018
6,322,10,6.5,1.0,66,-0.192,-0.02
6,323,10,6.5,1.0,66,-0.196,-0.022
6,324,10,6.5,1.0,66,-0.192,-0.024
6,325,10,6.5,1.0,66,-0.184,-0.022
6,326,10,6.5,1.0,66,-0.18,-0.02
6,327,10,6.5,1.0,66,-0.18,-0.022
6,328,10,6.5,1.0,66,-0.18,-0.024
6,329,10,6.5,1.0,66,-0.176,-0.022
6,330,10,6.5,1.0,66,-0.172,-0.024
6,331,10,6.5,1.0,66,-0.176,-0.026
6,332,10,6.5,1.0,66,-0.176,-0.028
6,333,10,6.5,1.0,66,-0.176,-0.03
6,334,10,6.5,1.0,66,-0.18,-0.028
6,335,10,6.5,1.0,66,-0.18,-0.03
6,336,10,6.5,1.0,66,-0.18,-0.032
6,337,10,6.5,1.0,66,-0.184,-0.034
6,338,10,6.5,1.0,66,-0.184,-0.036
6,339,10,6.5,1.0,66,-0.184,-0.036
6,340,10,6.5,1.0,66,-0.184,-0.034
6,341,10,6.5,1.0,66,-0.192,-0.036
6,342,10,6.5,1.0,66,-0.192,-0.038
6,343,10,6.5,1.0,66,-0.192,-0.038
6,344,10,6.5,1.0,66,-0.192,-0.04
6,345,10,6.5,1.0,66,-0.192,-0.042
6,346,10,6.5,1.0,66,-0.192,-0.044
6,347,10,6.5,1.0,66,-0.188,-0.046
6,348,10,6.5,1.0,66,-0.188,-0.046
6,349,10,6.5,1.0,66,-0.192,-0.048
6,350,10,6.5,1.0,66,-0.192,-0.048
6,351,10,6.5,1.0,66,-0.192,-0.05
6,352,10,6.5,1.0,66,-0.184,-0.052
6,353,10,6.5,1.0,66,-0.188,-0.054
6,354,10,6.5,1.0,66,-0.188,-0.052
6,355,10,6.5,1.0,66,-0.192,-0.054
6,356,10,6.5,1.0,66,-0.192,-0.056
6,357,10,6.5,1.0,66,-0.192,-0.056
6,358,10,6.5,1.0,66,-0.192,-0.056
6,359,10,6.5,1.0,66,-0.196,-0.054
6,360,10,6.5,1.0,66,-0.192,-0.052
6,361,10,6.5,1.0,66,-0.184,-0.05
6,362,10,6.5,1.0,66,-0.184,-0.05
6,363,10,6.5,1.0,66,-0.192,-0.052
6,364,10,6.5,1.0,66,-0.192,-0.054
6,365,10,6.5,1.0,66,-0.192,-0.052
6,366,10,6.5,1.0,66,-0.192,-0.052
6,367,10,6.5,1.0,66,-0.192,-0.054
6,368,10,6.5,1.0,66,-0.192,-0.054
6,369,10,6.5,1.0,66,-0.188,-0.052
6,370,10,6.5,1.0,66,-0.192,-0.05
6,371,10,6.5,1.0,66,-0.192,-0.052
6,372,10,6.5,1.0,66,-0.192,-0.054
6,373,10,6.5,1.0,66,-0.192,-0.052
6,374,10,6.5,1.0,66,-0.196,-0.05
6,375,10,6.5,1.0,66,-0.196,-0.05
6,376,10,6.5,1.0,66,-0.2,-0.048
6,377,10,6.5,1.0,66,-0.204,-0.05
6,378,10,6.5,1.0,66,-0.204,-0.052
6,379,10,6.5,1.0,66,-0.204,-0.05
6,380,10,6.5,1.0,66,-0.204,-0.048
6,381,10,6.5,1.0,66,-0.208,-0.046
6,382,10,6.5,1.0,66,-0.204,-0.044
6,383,10,6.5,1.0,66,-0.212,-0.042
6,384,10,6.5,1.0,66,-0.224,-0.044
6,385,10,6.5,1.0,66,-0.224,-0.046
6,386,10,6.5,1.0,66,-0.224,-0.048
6,387,10,6.5,1.0,66,-0.212,-0.046
6,388,10,6.5,1.0,66,-0.212,-0.048
6,389,10,6.5,1.0,66,-0.208,-0.046
6,390,10,6.5,1.0,66,-0.216,-0.048
6,391,10,6.5,1.0,66,-0.216,-0.05
6,392,10,6.5,1.0,66,-0.224,-0.052
6,393,10,6.5,1.0,66,-0.224,-0.052
6,394,10,6.5,1.0,66,-0.22,-0.05
6,395,10,6.5,1.0,66,-0.22,-0.05
6,396,10,6.5,1.0,66,-0.216,-0.048
6,397,10,6.5,1.0,66,-0.22,-0.05
6,398,10,6.5,1.0,66,-0.22,-0.048
6,399,10,6.5,1.0,66,-0.22,-0.048
6,400,10,6.5,1.0,66,-0.216,-0.05
6,401,10,6.5,1.0,66,-0.216,-0.05
6,402,10,6.5,1.0,66,-0.22,-0.052
6,403,10,6.5,1.0,66,-0.224,-0.05
6,404,10,6.5,1.0,66,-0.224,-0.05
6,405,10,6.5,1.0,66,-0.224,-0.05
6,406,10,6.5,1.0,66,-0.232,-0.052
6,407,10,6.5,1.0,66,-0.232,-0.05
6,408,10,6.5,1.0,66,-0.236,-0.048
6,409,10,6.5,1.0,66,-0.236,-0.048
6,410,10,6.5,1.0,66,-0.236,-0.048
6,411,10,6.5,1.0,66,-0.24,-0.046
6,412,10,6.5,1.0,66,-0.24,-0.046
6,413,10,6.5,1.0,66,-0.24,-0.048
6,414,10,6.5,1.0,66,-0.244,-0.05
6,415,10,6.5,1.0,66,-0.248,-0.048
6,416,10,6.5,1.0,66,-0.248,-0.046
6,417,10,6.5,1.0,66,-0.248,-0.044
6,418,10,6.5,1.0,66,-0.252,-0.046
6,419,10,6.5,1.0,66,-0.26,-0.048
6,420,10,6.5,1.0,66,-0.26,-0.05
6,421,10,6.5,1.0,66,-0.264,-0.048
6,422,10,6.5,1.0,66,-0.264,-0.048
6,423,10,6.5,1.0,66,-0.264,-0.05
6,424,10,6.5,1.0,66,-0.264,-0.05
6,425,10,6.5,1.0,66,-0.264,-0.05
6,426,10,6.5,1.0,66,-0.272,-0.052
6,427,10,6.5,1.0,66,-0.272,-0.054
6,428,10,6.5,1.0,66,-0.28,-0.056
6,429,10,6.5,1.0,66,-0.288,-0.058
6,430,10,6.5,1.0,66,-0.288,-0.058
6,431,10,6.5,1.0,66,-0.284,-0.056
6,432,10,6.5,1.0,66,-0.284,-0.058
6,433,10,6.5,1.0,66,-0.296,-0.056
6,434,10,6.5,1.0,66,-0.296,-0.054
6,435,10,6.5,1.0,66,-0.296,-0.056
6,436,10,6.5,1.0,66,-0.296,-0.056
6,437,10,6.5,1.0,66,-0.3,-0.054
6,438,10,6.5,1.0,66,-0.3,-0.054
6,439,10,6.5,1.0,66,-0.304,-0.052
6,440,10,6.5,1.0,66,-0.304,-0.052
6,441,10,6.5,1.0,66,-0.304,-0.054
6,442,10,6.5,1.0,66,-0.304,-0.056
6,443,10,6.5,1.0,66,-0.3,-0.058
6,444,10,6.5,1.0,66,-0.296,-0.06
6,445,10,6.5,1.0,66,-0.292,-0.058
6,446,10,6.5,1.0,66,-0.288,-0.06
6,447,10,6.5,1.0,66,-0.288,-0.06
6,448,10,6.5,1.0,66,-0.288,-0.06
6,449,10,6.5,1.0,66,-0.292,-0.058
6,450,10,6.5,1.0,66,-0.288,-0.06
6,451,10,6.5,1.0,66,-0.288,-0.058
6,452,10,6.5,1.0,66,-0.288,-0.058
6,453,10,6.5,1.0,66,-0.284,-0.06
6,454,10,6.5,1.0,66,-0.284,-0.06
6,455,10,6.5,1.0,66,-0.288,-0.058
6,456,10,6.5,1.0,66,-0.288,-0.056
6,457,10,6.5,1.0,66,-0.284,-0.058
6,458,10,6.5,1.0,66,-0.284,-0.056
6,459,10,6.5,1.0,66,-0.284,-0.058
6,460,10,6.5,1.0,66,-0.284,-0.058
6,461,10,6.5,1.0,66,-0.28,-0.06
6,462,10,6.5,1.0,66,-0.284,-0.062
6,463,10,6.5,1.0,66,-0.284,-0.062
6,464,10,6.5,1.0,66,-0.28,-0.064
6,465,10,6.5,1.0,66,-0.284,-0.066
6,466,10,6.5,1.0,66,-0.284,-0.066
6,467,10,6.5,1.0,66,-0.288,-0.064
6,468,10,6.5,1.0,66,-0.288,-0.064
6,469,10,6.5,1.0,66,-0.284,-0.066
6,470,10,6.5,1.0,66,-0.288,-0.068
6,471,10,6.5,1.0,66,-0.3,-0.07
6,472,10,6.5,1.0,66,-0.3,-0.072
6,473,10,6.5,1.0,66,-0.304,-0.074
6,474,10,6.5,1.0,66,-0.304,-0.076
6,475,10,6.5,1.0,66,-0.304,-0.078
6,476,10,6.5,1.0,66,-0.312,-0.08
6,477,10,6.5,1.0,66,-0.312,-0.082
6,478,10,6.5,1.0,66,-0.312,-0.08
6,479,10,6.5,1.0,66,-0.312,-0.08
6,480,10,6.5,1.0,66,-0.312,-0.082
6,481,10,6.5,1.0,66,-0.316,-0.08
6,482,10,6.5,1.0,66,-0.316,-0.08
6,483,10,6.5,1.0,66,-0.32,-0.078
6,484,10,6.5,1.0,66,-0.32,-0.078
6,485,10,6.5,1.0,66,-0.32,-0.078
6,486,10,6.5,1.0,66,-0.32,-0.078
6,487,10,6.5,1.0,66,-0.32,-0.078
6,488,10,6.5,1.0,66,-0.312,-0.08
6,489,10,6.5,1.0,66,-0.312,-0.078
6,490,10,6.5,1.0,66,-0.312,-0.076
6,491,10,6.5,1.0,66,-0.316,-0.078
6,492,10,6.5,1.0,66,-0.316,-0.076
6,493,10,6.5,1.0,66,-0.312,-0.074
6,494,10,6.5,1.0,66,-0.308,-0.076
6,495,10,6.5,1.0,66,-0.308,-0.074
6,496,10,6.5,1.0,66,-0.308,-0.076
6,497,10,6.5,1.0,66,-0.316,-0.078
6,498,10,6.5,1.0,66,-0.32,-0.08
6,499,10,6.5,1.0,66,-0.308,-0.078
6,500,10,6.5,1.0,66,-0.3,-0.076
6,501,10,6.5,1.0,66,-0.296,-0.078
6,502,10,6.5,1.0,66,-0.304,-0.08
6,503,10,6.5,1.0,66,-0.304,-0.082
6,504,10,6.5,1.0,66,-0.308,-0.08
6,505,10,6.5,1.0,66,-0.308,-0.08
6,506,10,6.5,1.0,66,-0.312,-0.078
6,507,10,6.5,1.0,66,-0.312,-0.078
6,508,10,6.5,1.0,66,-0.312,-0.078
6,509,10,6.5,1.0,66,-0.308,-0.08
6,510,10,6.5,1.0,66,-0.312,-0.078
6,511,10,6.5,1.0,66,-0.312,-0.08
6,512,10,6.5,1.0,66,-0.312,-0.082
6,513,10,6.5,1.0,66,-0.312,-0.082
6,514,10,6.5,1.0,66,-0.324,-0.08
6,515,10,6.5,1.0,66,-0.328,-0.078
6,516,10,6.5,1.0,66,-0.324,-0.076
6,517,10,6.5,1.0,66,-0.324,-0.076
6,518,10,6.5,1.0,66,-0.32,-0.074
6,519,10,6.5,1.0,66,-0.316,-0.076
6,520,10,6.5,1.0,66,-0.316,-0.076
6,521,10,6.5,1.0,66,-0.312,-0.078
6,522,10,6.5,1.0,66,-0.312,-0.078
6,523,10,6.5,1.0,66,-0.316,-0.08
6,524,10,6.5,1.0,66,-0.312,-0.082
6,525,10,6.5,1.0,66,-0.308,-0.08
6,526,10,6.5,1.0,66,-0.296,-0.082
6,527,10,6.5,1.0,66,-0.304,-0.084
6,528,10,6.5,1.0,66,-0.312,-0.086
6,529,10,6.5,1.0,66,-0.304,-0.084
6,530,10,6.5,1.0,66,-0.316,-0.082
6,531,10,6.5,1.0,66,-0.316,-0.084
6,532,10,6.5,1.0,66,-0.316,-0.082
6,533,10,6.5,1.0,66,-0.316,-0.08
6,534,10,6.5,1.0,66,-0.32,-0.082
6,535,10,6.5,1.0,66,-0.328,-0.084
6,536,10,6.5,1.0,66,-0.328,-0.084
