run,step,side,T,J,seed,e_per_spin,m_per_spin
1,549,10,1.5,1.0,11,-0.676,-0.014
1,550,10,1.5,1.0,11,-0.676,-0.014
1,551,10,1.5,1.0,11,-0.676,-0.012
1,552,10,1.5,1.0,11,-0.684,-0.014
1,553,10,1.5,1.0,11,-0.684,-0.016
1,554,10,1.5,1.0,11,-0.684,-0.018
1,555,10,1.5,1.0,11,-0.684,-0.018
1,556,10,1.5,1.0,11,-0.684,-0.018
1,557,10,1.5,1.0,11,-0.684,-0.018
1,558,10,1.5,1.0,11,-0.684,-0.016
1,559,10,1.5,1.0,11,-0.684,-0.016
1,560,10,1.5,1.0,11,-0.68,-0.014
1,561,10,1.5,1.0,11,-0.68,-0.014
1,562,10,1.5,1.0,11,-0.68,-0.016
1,563,10,1.5,1.0,11,-0.684,-0.014
1,564,10,1.5,1.0,11,-0.684,-0.014
1,565,10,1.5,1.0,11,-0.684,-0.014
1,566,10,1.5,1.0,11,-0.684,-0.016
1,567,10,1.5,1.0,11,-0.688,-0.018
1,568,10,1.5,1.0,11,-0.688,-0.018
1,569,10,1.5,1.0,11,-0.688,-0.018
1,570,10,1.5,1.0,11,-0.688,-0.018
1,571,10,1.5,1.0,11,-0.688,-0.016
1,572,10,1.5,1.0,11,-0.688,-0.016
1,573,10,1.5,1.0,11,-0.688,-0.016
1,574,10,1.5,1.0,11,-0.692,-0.014
1,575,10,1.5,1.0,11,-0.692,-0.014
1,576,10,1.5,1.0,11,-0.692,-0.014
1,577,10,1.5,1.0,11,-0.692,-0.014
1,578,10,1.5,1.0,11,-0.692,-0.014
1,579,10,1.5,1.0,11,-0.692,-0.014
1,580,10,1.5,1.0,11,-0.692,-0.012
1,581,10,1.5,1.0,11,-0.692,-0.014
1,582,10,1.5,1.0,11,-0.692,-0.014
1,583,10,1.5,1.0,11,-0.692,-0.012
1,584,10,1.5,1.0,11,-0.696,-0.01
1,585,10,1.5,1.0,11,-0.696,-0.01
1,586,10,1.5,1.0,11,-0.7,-0.008
1,587,10,1.5,1.0,11,-0.7,-0.01
1,588,10,1.5,1.0,11,-0.7,-0.01
1,589,10,1.5,1.0,11,-0.7,-0.01
1,590,10,1.5,1.0,11,-0.7,-0.01
1,591,10,1.5,1.0,11,-0.7,-0.012
1,592,10,1.5,1.0,11,-0.7,-0.014
1,593,10,1.5,1.0,11,-0.7,-0.014
1,594,10,1.5,1.0,11,-0.7,-0.014
1,595,10,1.5,1.0,11,-0.7,-0.016
1,596,10,1.5,1.0,11,-0.7,-0.014
1,597,10,1.5,1.0,11,-0.7,-0.014
1,598,10,1.5,1.0,11,-0.7,-0.014
1,599,10,1.5,1.0,11,-0.7,-0.014
1,600,10,1.5,1.0,11,-0.7,-0.016
1,601,10,1.5,1.0,11,-0.7,-0.016
1,602,10,1.5,1.0,11,-0.7,-0.014
1,603,10,1.5,1.0,11,-0.7,-0.014
1,604,10,1.5,1.0,11,-0.704,-0.012
1,605,10,1.5,1.0,11,-0.704,-0.014
1,606,10,1.5,1.0,11,-0.704,-0.014
1,607,10,1.5,1.0,11,-0.708,-0.012
1,608,10,1.5,1.0,11,-0.712,-0.014
1,609,10,1.5,1.0,11,-0.712,-0.014
1,610,10,1.5,1.0,11,-0.712,-0.012
1,611,10,1.5,1.0,11,-0.712,-0.014
1,612,10,1.5,1.0,11,-0.712,-0.014
1,613,10,1.5,1.0,11,-0.712,-0.014
1,614,10,1.5,1.0,11,-0.712,-0.014
1,615,10,1.5,1.0,11,-0.716,-0.012
1,616,10,1.5,1.0,11,-0.716,-0.012
1,617,10,1.5,1.0,11,-0.716,-0.012
1,618,10,1.5,1.0,11,-0.716,-0.01
1,619,10,1.5,1.0,11,-0.716,-0.01
1,620,10,1.5,1.0,11,-0.716,-0.01
1,621,10,1.5,1.0,11,-0.716,-0.008
1,622,10,1.5,1.0,11,-0.716,-0.008
1,623,10,1.5,1.0,11,-0.72,-0.006
1,624,10,1.5,1.0,11,-0.72,-0.008
1,625,10,1.5,1.0,11,-0.72,-0.01
1,626,10,1.5,1.0,11,-0.72,-0.012
1,627,10,1.5,1.0,11,-0.72,-0.01
1,628,10,1.5,1.0,11,-0.716,-0.012
1,629,10,1.5,1.0,11,-0.716,-0.012
1,630,10,1.5,1.0,11,-0.716,-0.012
1,631,10,1.5,1.0,11,-0.716,-0.01
1,632,10,1.5,1.0,11,-0.716,-0.01
1,633,10,1.5,1.0,11,-0.728,-0.012
1,634,10,1.5,1.0,11,-0.728,-0.01
1,635,10,1.5,1.0,11,-0.724,-0.012
1,636,10,1.5,1.0,11,-0.728,-0.014
1,637,10,1.5,1.0,11,-0.732,-0.012
1,638,10,1.5,1.0,11,-0.732,-0.012
1,639,10,1.5,1.0,11,-0.732,-0.01
1,640,10,1.5,1.0,11,-0.732,-0.01
1,641,10,1.5,1.0,11,-0.732,-0.01
1,642,10,1.5,1.0,11,-0.732,-0.012
1,643,10,1.5,1.0,11,-0.732,-0.012
1,644,10,1.5,1.0,11,-0.732,-0.01
1,645,10,1.5,1.0,11,-0.732,-0.01
1,646,10,1.5,1.0,11,-0.74,-0.012
1,647,10,1.5,1.0,11,-0.748,-0.014
1,648,10,1.5,1.0,11,-0.756,-0.012
1,649,10,1.5,1.0,11,-0.76,-0.014
1,650,10,1.5,1.0,11,-0.764,-0.012
1,651,10,1.5,1.0,11,-0.764,-0.012
1,652,10,1.5,1.0,11,-0.764,-0.012
1,653,10,1.5,1.0,11,-0.764,-0.012
1,654,10,1.5,1.0,11,-0.768,-0.01
1,655,10,1.5,1.0,11,-0.768,-0.01
1,656,10,1.5,1.0,11,-0.772,-0.012
1,657,10,1.5,1.0,11,-0.772,-0.012
1,658,10,1.5,1.0,11,-0.772,-0.01
1,659,10,1.5,1.0,11,-0.772,-0.01
1,660,10,1.5,1.0,11,-0.776,-0.012
1,661,10,1.5,1.0,11,-0.776,-0.012
1,662,10,1.5,1.0,11,-0.776,-0.012
1,663,10,1.5,1.0,11,-0.784,-0.014
1,664,10,1.5,1.0,11,-0.784,-0.014
1,665,10,1.5,1.0,11,-0.784,-0.014
1,666,10,1.5,1.0,11,-0.784,-0.014
1,667,10,1.5,1.0,11,-0.788,-0.012
1,668,10,1.5,1.0,11,-0.788,-0.012
1,669,10,1.5,1.0,11,-0.788,-0.012
1,670,10,1.5,1.0,11,-0.792,-0.014
1,671,10,1.5,1.0,11,-0.792,-0.014
1,672,10,1.5,1.0,11,-0.792,-0.012
1,673,10,1.5,1.0,11,-0.792,-0.012
1,674,10,1.5,1.0,11,-0.792,-0.014
1,675,10,1.5,1.0,11,-0.792,-0.014
1,676,10,1.5,1.0,11,-0.792,-0.014
1,677,10,1.5,1.0,11,-0.792,-0.016
1,678,10,1.5,1.0,11,-0.792,-0.014
1,679,10,1.5,1.0,11,-0.788,-0.016
1,680,10,1.5,1.0,11,-0.788,-0.016
1,681,10,1.5,1.0,11,-0.788,-0.016
1,682,10,1.5,1.0,11,-0.788,-0.016
1,683,10,1.5,1.0,11,-0.788,-0.016
1,684,10,1.5,1.0,11,-0.796,-0.018
1,685,10,1.5,1.0,11,-0.796,-0.016
1,686,10,1.5,1.0,11,-0.796,-0.016
1,687,10,1.5,1.0,11,-0.796,-0.018
1,688,10,1.5,1.0,11,-0.796,-0.018
1,689,10,1.5,1.0,11,-0.796,-0.018
1,690,10,1.5,1.0,11,-0.808,-0.02
1,691,10,1.5,1.0,11,-0.808,-0.018
1,692,10,1.5,1.0,11,-0.812,-0.016
1,693,10,1.5,1.0,11,-0.812,-0.016
1,694,10,1.5,1.0,11,-0.812,-0.016
1,695,10,1.5,1.0,11,-0.812,-0.016
1,696,10,1.5,1.0,11,-0.816,-0.018
1,697,10,1.5,1.0,11,-0.816,-0.018
1,698,10,1.5,1.0,11,-0.816,-0.018
1,699,10,1.5,1.0,11,-0.816,-0.018
1,700,10,1.5,1.0,11,-0.82,-0.016
1,701,10,1.5,1.0,11,-0.82,-0.016
1,702,10,1.5,1.0,11,-0.82,-0.016
1,703,10,1.5,1.0,11,-0.82,-0.016
1,704,10,1.5,1.0,11,-0.82,-0.018
1,705,10,1.5,1.0,11,-0.824,-0.016
1,706,10,1.5,1.0,11,-0.824,-0.016
1,707,10,1.5,1.0,11,-0.824,-0.016
1,708,10,1.5,1.0,11,-0.824,-0.016
1,709,10,1.5,1.0,11,-0.828,-0.014
1,710,10,1.5,1.0,11,-0.828,-0.014
1,711,10,1.5,1.0,11,-0.828,-0.012
1,712,10,1.5,1.0,11,-0.828,-0.012
1,713,10,1.5,1.0,11,-0.828,-0.012
1,714,10,1.5,1.0,11,-0.828,-0.014
1,715,10,1.5,1.0,11,-0.828,-0.014
1,716,10,1.5,1.0,11,-0.828,-0.012
1,717,10,1.5,1.0,11,-0.828,-0.01
1,718,10,1.5,1.0,11,-0.828,-0.01
1,719,10,1.5,1.0,11,-0.828,-0.01
1,720,10,1.5,1.0,11,-0.828,-0.012
1,721,10,1.5,1.0,11,-0.828,-0.012
1,722,10,1.5,1.0,11,-0.828,-0.012
1,723,10,1.5,1.0,11,-0.828,-0.012
1,724,10,1.5,1.0,11,-0.828,-0.012
1,725,10,1.5,1.0,11,-0.828,-0.012
1,726,10,1.5,1.0,11,-0.828,-0.012
1,727,10,1.5,1.0,11,-0.828,-0.012
1,728,10,1.5,1.0,11,-0.836,-0.01
1,729,10,1.5,1.0,11,-0.84,-0.008
1,730,10,1.5,1.0,11,-0.84,-0.008
1,731,10,1.5,1.0,11,-0.84,-0.008
1,732,10,1.5,1.0,11,-0.844,-0.006
1,733,10,1.5,1.0,11,-0.844,-0.006
1,734,10,1.5,1.0,11,-0.844,-0.006
1,735,10,1.5,1.0,11,-0.844,-0.006
1,736,10,1.5,1.0,11,-0.844,-0.004
1,737,10,1.5,1.0,11,-0.844,-0.004
1,738,10,1.5,1.0,11,-0.844,-0.004
1,739,10,1.5,1.0,11,-0.844,-0.004
1,740,10,1.5,1.0,11,-0.844,-0.004
1,741,10,1.5,1.0,11,-0.848,-0.006
1,742,10,1.5,1.0,11,-0.848,-0.006
1,743,10,1.5,1.0,11,-0.848,-0.006
1,744,10,1.5,1.0,11,-0.848,-0.004
1,745,10,1.5,1.0,11,-0.848,-0.004
1,746,10,1.5,1.0,11,-0.844,-0.006
1,747,10,1.5,1.0,11,-0.844,-0.004
1,748,10,1.5,1.0,11,-0.856,-0.002
1,749,10,1.5,1.0,11,-0.856,-0.002
1,750,10,1.5,1.0,11,-0.856,-0.002
1,751,10,1.5,1.0,11,-0.86,-0.004
1,752,10,1.5,1.0,11,-0.86,-0.004
1,753,10,1.5,1.0,11,-0.86,-0.004
1,754,10,1.5,1.0,11,-0.86,-0.004
1,755,10,1.5,1.0,11,-0.86,-0.004
1,756,10,1.5,1.0,11,-0.86,-0.004
1,757,10,1.5,1.0,11,-0.86,-0.004
1,758,10,1.5,1.0,11,-0.86,-0.004
1,759,10,1.5,1.0,11,-0.86,-0.004
1,760,10,1.5,1.0,11,-0.86,-0.004
1,761,10,1.5,1.0,11,-0.86,-0.004
1,762,10,1.5,1.0,11,-0.86,-0.004
1,763,10,1.5,1.0,11,-0.86,-0.004
1,764,10,1.5,1.0,11,-0.856,-0.002
1,765,10,1.5,1.0,11,-0.856,-0.002
1,766,10,1.5,1.0,11,-0.856,-0.002
1,767,10,1.5,1.0,11,-0.856,-0.002
1,768,10,1.5,1.0,11,-0.856,-0.002
1,769,10,1.5,1.0,11,-0.856,-0.002
1,770,10,1.5,1.0,11,-0.856,0.0
1,771,10,1.5,1.0,11,-0.856,0.0
1,772,10,1.5,1.0,11,-0.86,0.002
1,773,10,1.5,1.0,11,-0.86,0.004
1,774,10,1.5,1.0,11,-0.86,0.004
1,775,10,1.5,1.0,11,-0.86,0.006
1,776,10,1.5,1.0,11,-0.86,0.006
1,777,10,1.5,1.0,11,-0.86,0.006
1,778,10,1.5,1.0,11,-0.86,0.006
1,779,10,1.5,1.0,11,-0.864,0.008
1,780,10,1.5,1.0,11,-0.864,0.008
1,781,10,1.5,1.0,11,-0.864,0.008
1,782,10,1.5,1.0,11,-0.864,0.006
1,783,10,1.5,1.0,11,-0.86,0.008
1,784,10,1.5,1.0,11,-0.86,0.008
1,785,10,1.5,1.0,11,-0.86,0.006
1,786,10,1.5,1.0,11,-0.86,0.006
1,787,10,1.5,1.0,11,-0.86,0.006
1,788,10,1.5,1.0,11,-0.86,0.006
1,789,10,1.5,1.0,11,-0.86,0.006
1,790,10,1.5,1.0,11,-0.864,0.004
1,791,10,1.5,1.0,11,-0.864,0.004
1,792,10,1.5,1.0,11,-0.864,0.004
1,793,10,1.5,1.0,11,-0.868,0.006
1,794,10,1.5,1.0,11,-0.868,0.006
1,795,10,1.5,1.0,11,-0.868,0.004
1,796,10,1.5,1.0,11,-0.868,0.004
1,797,10,1.5,1.0,11,-0.868,0.004
1,798,10,1.5,1.0,11,-0.868,0.004
1,799,10,1.5,1.0,11,-0.868,0.004
1,800,10,1.5,1.0,11,-0.868,0.004
1,801,10,1.5,1.0,11,-0.868,0.004
1,802,10,1.5,1.0,11,-0.868,0.004
1,803,10,1.5,1.0,11,-0.868,0.006
1,804,10,1.5,1.0,11,-0.868,0.006
1,805,10,1.5,1.0,11,-0.868,0.008
1,806,10,1.5,1.0,11,-0.868,0.008
1,807,10,1.5,1.0,11,-0.868,0.008
1,808,10,1.5,1.0,11,-0.868,0.006
1,809,10,1.5,1.0,11,-0.868,0.006
1,810,10,1.5,1.0,11,-0.868,0.006
1,811,10,1.5,1.0,11,-0.872,0.008
1,812,10,1.5,1.0,11,-0.872,0.01
1,813,10,1.5,1.0,11,-0.872,0.01
1,814,10,1.5,1.0,11,-0.872,0.01
1,815,10,1.5,1.0,11,-0.872,0.01
1,816,10,1.5,1.0,11,-0.872,0.01
1,817,10,1.5,1.0,11,-0.872,0.01
1,818,10,1.5,1.0,11,-0.872,0.008
1,819,10,1.5,1.0,11,-0.872,0.01
1,820,10,1.5,1.0,11,-0.872,0.01
1,821,10,1.5,1.0,11,-0.872,0.01
1,822,10,1.5,1.0,11,-0.872,0.01
1,823,10,1.5,1.0,11,-0.872,0.01
1,824,10,1.5,1.0,11,-0.872,0.01
1,825,10,1.5,1.0,11,-0.872,0.01
1,826,10,1.5,1.0,11,-0.872,0.012
1,827,10,1.5,1.0,11,-0.872,0.012
1,828,10,1.5,1.0,11,-0.872,0.012
1,829,10,1.5,1.0,11,-0.872,0.014
1,830,10,1.5,1.0,11,-0.872,0.016
1,831,10,1.5,1.0,11,-0.88,0.018
1,832,10,1.5,1.0,11,-0.88,0.018
1,833,10,1.5,1.0,11,-0.88,0.018
1,834,10,1.5,1.0,11,-0.88,0.018
1,835,10,1.5,1.0,11,-0.88,0.018
1,836,10,1.5,1.0,11,-0.88,0.018
1,837,10,1.5,1.0,11,-0.88,0.018
1,838,10,1.5,1.0,11,-0.88,0.018
1,839,10,1.5,1.0,11,-0.88,0.016
1,840,10,1.5,1.0,11,-0.88,0.016
1,841,10,1.5,1.0,11,-0.88,0.016
1,842,10,1.5,1.0,11,-0.88,0.016
1,843,10,1.5,1.0,11,-0.88,0.016
1,844,10,1.5,1.0,11,-0.88,0.016
1,845,10,1.5,1.0,11,-0.88,0.016
1,846,10,1.5,1.0,11,-0.88,0.018
1,847,10,1.5,1.0,11,-0.88,0.018
1,848,10,1.5,1.0,11,-0.88,0.016
1,849,10,1.5,1.0,11,-0.88,0.018
1,850,10,1.5,1.0,11,-0.88,0.02
1,851,10,1.5,1.0,11,-0.88,0.022
1,852,10,1.5,1.0,11,-0.88,0.022
1,853,10,1.5,1.0,11,-0.88,0.022
1,854,10,1.5,1.0,11,-0.884,0.024
1,855,10,1.5,1.0,11,-0.884,0.024
1,856,10,1.5,1.0,11,-0.884,0.024
1,857,10,1.5,1.0,11,-0.884,0.024
1,858,10,1.5,1.0,11,-0.88,0.022
1,859,10,1.5,1.0,11,-0.88,0.02
1,860,10,1.5,1.0,11,-0.88,0.02
1,861,10,1.5,1.0,11,-0.88,0.022
1,862,10,1.5,1.0,11,-0.88,0.022
1,863,10,1.5,1.0,11,-0.88,0.024
1,864,10,1.5,1.0,11,-0.888,0.022
1,865,10,1.5,1.0,11,-0.888,0.022
1,866,10,1.5,1.0,11,-0.888,0.02
1,867,10,1.5,1.0,11,-0.888,0.018
1,868,10,1.5,1.0,11,-0.888,0.018
1,869,10,1.5,1.0,11,-0.884,0.016
1,870,10,1.5,1.0,11,-0.884,0.016
1,871,10,1.5,1.0,11,-0.884,0.018
1,872,10,1.5,1.0,11,-0.884,0.018
1,873,10,1.5,1.0,11,-0.884,0.018
1,874,10,1.5,1.0,11,-0.888,0.02
1,875,10,1.5,1.0,11,-0.888,0.02
1,876,10,1.5,1.0,11,-0.888,0.02
1,877,10,1.5,1.0,11,-0.888,0.022
1,878,10,1.5,1.0,11,-0.892,0.02
1,879,10,1.5,1.0,11,-0.892,0.018
1,880,10,1.5,1.0,11,-0.892,0.018
1,881,10,1.5,1.0,11,-0.892,0.018
1,882,10,1.5,1.0,11,-0.892,0.018
1,883,10,1.5,1.0,11,-0.892,0.018
1,884,10,1.5,1.0,11,-0.896,0.02
1,885,10,1.5,1.0,11,-0.9,0.022
1,886,10,1.5,1.0,11,-0.9,0.024
1,887,10,1.5,1.0,11,-0.9,0.024
1,888,10,1.5,1.0,11,-0.9,0.024
1,889,10,1.5,1.0,11,-0.9,0.024
1,890,10,1.5,1.0,11,-0.9,0.024
1,891,10,1.5,1.0,11,-0.904,0.022
1,892,10,1.5,1.0,11,-0.904,0.022
1,893,10,1.5,1.0,11,-0.904,0.022
1,894,10,1.5,1.0,11,-0.904,0.022
1,895,10,1.5,1.0,11,-0.904,0.022
1,896,10,1.5,1.0,11,-0.904,0.022
1,897,10,1.5,1.0,11,-0.904,0.022
1,898,10,1.5,1.0,11,-0.904,0.024
1,899,10,1.5,1.0,11,-0.904,0.026
1,900,10,1.5,1.0,11,-0.908,0.028
1,901,10,1.5,1.0,11,-0.904,0.026
1,902,10,1.5,1.0,11,-0.904,0.026
1,903,10,1.5,1.0,11,-0.904,0.026
1,904,10,1.5,1.0,11,-0.904,0.026
1,905,10,1.5,1.0,11,-0.904,0.026
1,906,10,1.5,1.0,11,-0.904,0.028
1,907,10,1.5,1.0,11,-0.904,0.028
1,908,10,1.5,1.0,11,-0.904,0.028
1,909,10,1.5,1.0,11,-0.904,0.028
1,910,10,1.5,1.0,11,-0.904,0.028
1,911,10,1.5,1.0,11,-0.912,0.03
1,912,10,1.5,1.0,11,-0.912,0.03
1,913,10,1.5,1.0,11,-0.912,0.03
1,914,10,1.5,1.0,11,-0.912,0.03
1,915,10,1.5,1.0,11,-0.912,0.03
1,916,10,1.5,1.0,11,-0.908,0.032
1,917,10,1.5,1.0,11,-0.908,0.032
1,918,10,1.5,1.0,11,-0.908,0.032
1,919,10,1.5,1.0,11,-0.908,0.032
1,920,10,1.5,1.0,11,-0.908,0.032
1,921,10,1.5,1.0,11,-0.908,0.032
1,922,10,1.5,1.0,11,-0.908,0.03
1,923,10,1.5,1.0,11,-0.908,0.028
1,924,10,1.5,1.0,11,-0.904,0.026
1,925,10,1.5,1.0,11,-0.904,0.026
1,926,10,1.5,1.0,11,-0.904,0.026
1,927,10,1.5,1.0,11,-0.904,0.028
1,928,10,1.5,1.0,11,-0.908,0.026
1,929,10,1.5,1.0,11,-0.912,0.024
1,930,10,1.5,1.0,11,-0.912,0.026
1,931,10,1.5,1.0,11,-0.912,0.026
1,932,10,1.5,1.0,11,-0.912,0.028
1,933,10,1.5,1.0,11,-0.912,0.03
1,934,10,1.5,1.0,11,-0.912,0.03
1,935,10,1.5,1.0,11,-0.916,0.032
1,936,10,1.5,1.0,11,-0.916,0.032
1,937,10,1.5,1.0,11,-0.916,0.032
1,938,10,1.5,1.0,11,-0.916,0.032
1,939,10,1.5,1.0,11,-0.916,0.034
1,940,10,1.5,1.0,11,-0.916,0.032
1,941,10,1.5,1.0,11,-0.916,0.034
1,942,10,1.5,1.0,11,-0.916,0.034
1,943,10,1.5,1.0,11,-0.916,0.034
1,944,10,1.5,1.0,11,-0.916,0.036
1,945,10,1.5,1.0,11,-0.916,0.036
1,946,10,1.5,1.0,11,-0.916,0.036
1,947,10,1.5,1.0,11,-0.916,0.034
1,948,10,1.5,1.0,11,-0.916,0.036
1,949,10,1.5,1.0,11,-0.916,0.036
1,950,10,1.5,1.0,11,-0.916,0.036
1,951,10,1.5,1.0,11,-0.916,0.038
1,952,10,1.5,1.0,11,-0.916,0.036
1,953,10,1.5,1.0,11,-0.924,0.038
1,954,10,1.5,1.0,11,-0.924,0.038
1,955,10,1.5,1.0,11,-0.928,0.04
1,956,10,1.5,1.0,11,-0.928,0.04
1,957,10,1.5,1.0,11,-0.928,0.04
1,958,10,1.5,1.0,11,-0.928,0.04
1,959,10,1.5,1.0,11,-0.928,0.04
1,960,10,1.5,1.0,11,-0.928,0.04
1,961,10,1.5,1.0,11,-0.928,0.04
1,962,10,1.5,1.0,11,-0.928,0.04
1,963,10,1.5,1.0,11,-0.928,0.04
1,964,10,1.5,1.0,11,-0.928,0.04
1,965,10,1.5,1.0,11,-0.928,0.042
1,966,10,1.5,1.0,11,-0.928,0.042
1,967,10,1.5,1.0,11,-0.928,0.042
1,968,10,1.5,1.0,11,-0.928,0.042
1,969,10,1.5,1.0,11,-0.928,0.042
1,970,10,1.5,1.0,11,-0.928,0.04
1,971,10,1.5,1.0,11,-0.928,0.04
1,972,10,1.5,1.0,11,-0.932,0.038
1,973,10,1.5,1.0,11,-0.944,0.04
1,974,10,1.5,1.0,11,-0.944,0.04
1,975,10,1.5,1.0,11,-0.944,0.042
1,976,10,1.5,1.0,11,-0.944,0.042
1,977,10,1.5,1.0,11,-0.944,0.042
1,978,10,1.5,1.0,11,-0.944,0.04
1,979,10,1.5,1.0,11,-0.944,0.04
1,980,10,1.5,1.0,11,-0.944,0.04
1,981,10,1.5,1.0,11,-0.944,0.04
1,982,10,1.5,1.0,11,-0.944,0.038
1,983,10,1.5,1.0,11,-0.944,0.038
1,984,10,1.5,1.0,11,-0.944,0.038
1,985,10,1.5,1.0,11,-0.944,0.036
1,986,10,1.5,1.0,11,-0.948,0.034
1,987,10,1.5,1.0,11,-0.948,0.034
1,988,10,1.5,1.0,11,-0.948,0.036
1,989,10,1.5,1.0,11,-0.952,0.038
1,990,10,1.5,1.0,11,-0.952,0.038
1,991,10,1.5,1.0,11,-0.952,0.038
1,992,10,1.5,1.0,11,-0.952,0.038
1,993,10,1.5,1.0,11,-0.952,0.038
1,994,10,1.5,1.0,11,-0.952,0.038
1,995,10,1.5,1.0,11,-0.952,0.038
1,996,10,1.5,1.0,11,-0.952,0.038
1,997,10,1.5,1.0,11,-0.948,0.04
1,998,10,1.5,1.0,11,-0.948,0.04
1,999,10,1.5,1.0,11,-0.948,0.04
1,1000,10,1.5,1.0,11,-0.948,0.04
1,1001,10,1.5,1.0,11,-0.952,0.042
1,1002,10,1.5,1.0,11,-0.952,0.042
1,1003,10,1.5,1.0,11,-0.956,0.044
1,1004,10,1.5,1.0,11,-0.956,0.044
1,1005,10,1.5,1.0,11,-0.956,0.044
1,1006,10,1.5,1.0,11,-0.952,0.046
1,1007,10,1.5,1.0,11,-0.952,0.046
1,1008,10,1.5,1.0,11,-0.952,0.046
1,1009,10,1.5,1.0,11,-0.952,0.048
1,1010,10,1.5,1.0,11,-0.952,0.048
1,1011,10,1.5,1.0,11,-0.952,0.048
1,1012,10,1.5,1.0,11,-0.952,0.048
1,1013,10,1.5,1.0,11,-0.952,0.048
1,1014,10,1.5,1.0,11,-0.952,0.048
1,1015,10,1.5,1.0,11,-0.952,0.048
1,1016,10,1.5,1.0,11,-0.952,0.048
1,1017,10,1.5,1.0,11,-0.952,0.048
1,1018,10,1.5,1.0,11,-0.952,0.05
1,1019,10,1.5,1.0,11,-0.952,0.05
1,1020,10,1.5,1.0,11,-0.952,0.052
1,1021,10,1.5,1.0,11,-0.952,0.052
1,1022,10,1.5,1.0,11,-0.956,0.05
1,1023,10,1.5,1.0,11,-0.956,0.05
1,1024,10,1.5,1.0,11,-0.956,0.048
1,1025,10,1.5,1.0,11,-0.952,0.05
1,1026,10,1.5,1.0,11,-0.952,0.05
1,1027,10,1.5,1.0,11,-0.952,0.05
1,1028,10,1.5,1.0,11,-0.952,0.052
1,1029,10,1.5,1.0,11,-0.948,0.05
1,1030,10,1.5,1.0,11,-0.948,0.05
1,1031,10,1.5,1.0,11,-0.948,0.05
1,1032,10,1.5,1.0,11,-0.948,0.05
1,1033,10,1.5,1.0,11,-0.948,0.05
1,1034,10,1.5,1.0,11,-0.948,0.05
1,1035,10,1.5,1.0,11,-0.948,0.05
1,1036,10,1.5,1.0,11,-0.948,0.05
1,1037,10,1.5,1.0,11,-0.948,0.052
1,1038,10,1.5,1.0,11,-0.948,0.052
1,1039,10,1.5,1.0,11,-0.948,0.052
1,1040,10,1.5,1.0,11,-0.952,0.05
1,1041,10,1.5,1.0,11,-0.956,0.052
1,1042,10,1.5,1.0,11,-0.96,0.05
1,1043,10,1.5,1.0,11,-0.96,0.052
1,1044,10,1.5,1.0,11,-0.96,0.052
1,1045,10,1.5,1.0,11,-0.96,0.052
1,1046,10,1.5,1.0,11,-0.96,0.052
1,1047,10,1.5,1.0,11,-0.96,0.052
1,1048,10,1.5,1.0,11,-0.96,0.054
1,1049,10,1.5,1.0,11,-0.964,0.056
1,1050,10,1.5,1.0,11,-0.964,0.056
1,1051,10,1.5,1.0,11,-0.96,0.054
1,1052,10,1.5,1.0,11,-0.96,0.054
1,1053,10,1.5,1.0,11,-0.964,0.056
1,1054,10,1.5,1.0,11,-0.964,0.056
1,1055,10,1.5,1.0,11,-0.964,0.054
1,1056,10,1.5,1.0,11,-0.964,0.056
1,1057,10,1.5,1.0,11,-0.964,0.056
1,1058,10,1.5,1.0,11,-0.96,0.054
1,1059,10,1.5,1.0,11,-0.96,0.054
1,1060,10,1.5,1.0,11,-0.964,0.056
1,1061,10,1.5,1.0,11,-0.964,0.054
1,1062,10,1.5,1.0,11,-0.964,0.054
1,1063,10,1.5,1.0,11,-0.964,0.054
1,1064,10,1.5,1.0,11,-0.964,0.056
1,1065,10,1.5,1.0,11,-0.968,0.054
1,1066,10,1.5,1.0,11,-0.968,0.052
1,1067,10,1.5,1.0,11,-0.968,0.052
1,1068,10,1.5,1.0,11,-0.968,0.054
1,1069,10,1.5,1.0,11,-0.968,0.056
1,1070,10,1.5,1.0,11,-0.968,0.058
1,1071,10,1.5,1.0,11,-0.968,0.058
1,1072,10,1.5,1.0,11,-0.968,0.058
1,1073,10,1.5,1.0,11,-0.968,0.06
1,1074,10,1.5,1.0,11,-0.976,0.058
1,1075,10,1.5,1.0,11,-0.976,0.058
1,1076,10,1.5,1.0,11,-0.972,0.056
1,1077,10,1.5,1.0,11,-0.972,0.056
1,1078,10,1.5,1.0,11,-0.972,0.056
1,1079,10,1.5,1.0,11,-0.972,0.056
1,1080,10,1.5,1.0,11,-0.976,0.058
1,1081,10,1.5,1.0,11,-0.976,0.058
1,1082,10,1.5,1.0,11,-0.976,0.06
1,1083,10,1.5,1.0,11,-0.976,0.06
1,1084,10,1.5,1.0,11,-0.976,0.06
1,1085,10,1.5,1.0,11,-0.98,0.062
1,1086,10,1.5,1.0,11,-0.98,0.062
1,1087,10,1.5,1.0,11,-0.98,0.062
1,1088,10,1.5,1.0,11,-0.98,0.062
1,1089,10,1.5,1.0,11,-0.98,0.062
1,1090,10,1.5,1.0,11,-0.98,0.06
1,1091,10,1.5,1.0,11,-0.98,0.06
1,1092,10,1.5,1.0,11,-0.98,0.06
1,1093,10,1.5,1.0,11,-0.984,0.058
1,1094,10,1.5,1.0,11,-0.984,0.058
