run,step,side,T,J,seed,e_per_spin,m_per_spin
2,83,10,2.5,1.0,22,-0.064,-0.028
2,84,10,2.5,1.0,22,-0.064,-0.026
2,85,10,2.5,1.0,22,-0.064,-0.026
2,86,10,2.5,1.0,22,-0.064,-0.024
2,87,10,2.5,1.0,22,-0.064,-0.024
2,88,10,2.5,1.0,22,-0.064,-0.022
2,89,10,2.5,1.0,22,-0.064,-0.024
2,90,10,2.5,1.0,22,-0.068,-0.026
2,91,10,2.5,1.0,22,-0.08,-0.028
2,92,10,2.5,1.0,22,-0.084,-0.026
2,93,10,2.5,1.0,22,-0.088,-0.024
2,94,10,2.5,1.0,22,-0.088,-0.022
2,95,10,2.5,1.0,22,-0.092,-0.024
2,96,10,2.5,1.0,22,-0.092,-0.022
2,97,10,2.5,1.0,22,-0.092,-0.022
2,98,10,2.5,1.0,22,-0.1,-0.02
2,99,10,2.5,1.0,22,-0.1,-0.02
2,100,10,2.5,1.0,22,-0.092,-0.018
2,101,10,2.5,1.0,22,-0.092,-0.018
2,102,10,2.5,1.0,22,-0.1,-0.02
2,103,10,2.5,1.0,22,-0.1,-0.022
2,104,10,2.5,1.0,22,-0.104,-0.024
2,105,10,2.5,1.0,22,-0.1,-0.022
2,106,10,2.5,1.0,22,-0.096,-0.02
2,107,10,2.5,1.0,22,-0.096,-0.02
2,108,10,2.5,1.0,22,-0.096,-0.02
2,109,10,2.5,1.0,22,-0.096,-0.022
2,110,10,2.5,1.0,22,-0.1,-0.02
2,111,10,2.5,1.0,22,-0.096,-0.022
2,112,10,2.5,1.0,22,-0.096,-0.024
2,113,10,2.5,1.0,22,-0.096,-0.022
2,114,10,2.5,1.0,22,-0.1,-0.02
2,115,10,2.5,1.0,22,-0.108,-0.022
2,116,10,2.5,1.0,22,-0.108,-0.022
2,117,10,2.5,1.0,22,-0.112,-0.024
2,118,10,2.5,1.0,22,-0.12,-0.026
2,119,10,2.5,1.0,22,-0.12,-0.024
2,120,10,2.5,1.0,22,-0.12,-0.024
2,121,10,2.5,1.0,22,-0.12,-0.024
2,122,10,2.5,1.0,22,-0.132,-0.022
2,123,10,2.5,1.0,22,-0.128,-0.024
2,124,10,2.5,1.0,22,-0.132,-0.022
2,125,10,2.5,1.0,22,-0.132,-0.022
2,126,10,2.5,1.0,22,-0.132,-0.024
2,127,10,2.5,1.0,22,-0.136,-0.026
2,128,10,2.5,1.0,22,-0.136,-0.024
2,129,10,2.5,1.0,22,-0.136,-0.024
2,130,10,2.5,1.0,22,-0.136,-0.024
2,131,10,2.5,1.0,22,-0.136,-0.026
2,132,10,2.5,1.0,22,-0.14,-0.028
2,133,10,2.5,1.0,22,-0.14,-0.028
2,134,10,2.5,1.0,22,-0.14,-0.03
2,135,10,2.5,1.0,22,-0.148,-0.032
2,136,10,2.5,1.0,22,-0.148,-0.032
2,137,10,2.5,1.0,22,-0.148,-0.032
2,138,10,2.5,1.0,22,-0.148,-0.03
2,139,10,2.5,1.0,22,-0.152,-0.028
2,140,10,2.5,1.0,22,-0.152,-0.028
2,141,10,2.5,1.0,22,-0.152,-0.028
2,142,10,2.5,1.0,22,-0.148,-0.03
2,143,10,2.5,1.0,22,-0.152,-0.032
2,144,10,2.5,1.0,22,-0.152,-0.034
2,145,10,2.5,1.0,22,-0.152,-0.034
2,146,10,2.5,1.0,22,-0.152,-0.036
2,147,10,2.5,1.0,22,-0.148,-0.034
2,148,10,2.5,1.0,22,-0.148,-0.032
2,149,10,2.5,1.0,22,-0.156,-0.034
2,150,10,2.5,1.0,22,-0.156,-0.032
2,151,10,2.5,1.0,22,-0.156,-0.032
2,152,10,2.5,1.0,22,-0.156,-0.032
2,153,10,2.5,1.0,22,-0.156,-0.032
2,154,10,2.5,1.0,22,-0.156,-0.032
2,155,10,2.5,1.0,22,-0.152,-0.03
2,156,10,2.5,1.0,22,-0.152,-0.028
2,157,10,2.5,1.0,22,-0.152,-0.026
2,158,10,2.5,1.0,22,-0.152,-0.026
2,159,10,2.5,1.0,22,-0.152,-0.024
2,160,10,2.5,1.0,22,-0.152,-0.022
2,161,10,2.5,1.0,22,-0.152,-0.02
2,162,10,2.5,1.0,22,-0.152,-0.022
2,163,10,2.5,1.0,22,-0.152,-0.024
2,164,10,2.5,1.0,22,-0.156,-0.026
2,165,10,2.5,1.0,22,-0.164,-0.028
2,166,10,2.5,1.0,22,-0.168,-0.026
2,167,10,2.5,1.0,22,-0.168,-0.024
2,168,10,2.5,1.0,22,-0.172,-0.022
2,169,10,2.5,1.0,22,-0.172,-0.024
2,170,10,2.5,1.0,22,-0.18,-0.022
2,171,10,2.5,1.0,22,-0.188,-0.02
2,172,10,2.5,1.0,22,-0.196,-0.018
2,173,10,2.5,1.0,22,-0.196,-0.016
2,174,10,2.5,1.0,22,-0.196,-0.016
2,175,10,2.5,1.0,22,-0.2,-0.018
2,176,10,2.5,1.0,22,-0.2,-0.016
2,177,10,2.5,1.0,22,-0.204,-0.014
2,178,10,2.5,1.0,22,-0.204,-0.012
2,179,10,2.5,1.0,22,-0.2,-0.014
2,180,10,2.5,1.0,22,-0.204,-0.012
2,181,10,2.5,1.0,22,-0.216,-0.014
2,182,10,2.5,1.0,22,-0.22,-0.016
2,183,10,2.5,1.0,22,-0.22,-0.018
2,184,10,2.5,1.0,22,-0.216,-0.016
2,185,10,2.5,1.0,22,-0.216,-0.018
2,186,10,2.5,1.0,22,-0.216,-0.018
2,187,10,2.5,1.0,22,-0.216,-0.02
2,188,10,2.5,1.0,22,-0.216,-0.02
2,189,10,2.5,1.0,22,-0.216,-0.022
2,190,10,2.5,1.0,22,-0.216,-0.024
2,191,10,2.5,1.0,22,-0.216,-0.026
2,192,10,2.5,1.0,22,-0.224,-0.024
2,193,10,2.5,1.0,22,-0.224,-0.024
2,194,10,2.5,1.0,22,-0.228,-0.026
2,195,10,2.5,1.0,22,-0.228,-0.026
2,196,10,2.5,1.0,22,-0.228,-0.026
2,197,10,2.5,1.0,22,-0.228,-0.026
2,198,10,2.5,1.0,22,-0.228,-0.024
2,199,10,2.5,1.0,22,-0.228,-0.022
2,200,10,2.5,1.0,22,-0.228,-0.022
2,201,10,2.5,1.0,22,-0.228,-0.022
2,202,10,2.5,1.0,22,-0.228,-0.022
2,203,10,2.5,1.0,22,-0.228,-0.02
2,204,10,2.5,1.0,22,-0.228,-0.018
2,205,10,2.5,1.0,22,-0.228,-0.018
2,206,10,2.5,1.0,22,-0.228,-0.018
2,207,10,2.5,1.0,22,-0.228,-0.018
2,208,10,2.5,1.0,22,-0.228,-0.018
2,209,10,2.5,1.0,22,-0.228,-0.018
2,210,10,2.5,1.0,22,-0.228,-0.016
2,211,10,2.5,1.0,22,-0.236,-0.018
2,212,10,2.5,1.0,22,-0.244,-0.02
2,213,10,2.5,1.0,22,-0.248,-0.018
2,214,10,2.5,1.0,22,-0.248,-0.018
2,215,10,2.5,1.0,22,-0.244,-0.016
2,216,10,2.5,1.0,22,-0.24,-0.014
2,217,10,2.5,1.0,22,-0.24,-0.014
2,218,10,2.5,1.0,22,-0.248,-0.012
2,219,10,2.5,1.0,22,-0.248,-0.012
2,220,10,2.5,1.0,22,-0.252,-0.014
2,221,10,2.5,1.0,22,-0.252,-0.016
2,222,10,2.5,1.0,22,-0.252,-0.016
2,223,10,2.5,1.0,22,-0.252,-0.016
2,224,10,2.5,1.0,22,-0.248,-0.014
2,225,10,2.5,1.0,22,-0.248,-0.012
2,226,10,2.5,1.0,22,-0.252,-0.01
2,227,10,2.5,1.0,22,-0.252,-0.01
2,228,10,2.5,1.0,22,-0.256,-0.008
2,229,10,2.5,1.0,22,-0.256,-0.006
2,230,10,2.5,1.0,22,-0.26,-0.004
2,231,10,2.5,1.0,22,-0.264,-0.002
2,232,10,2.5,1.0,22,-0.264,-0.002
2,233,10,2.5,1.0,22,-0.264,-0.004
2,234,10,2.5,1.0,22,-0.264,-0.004
2,235,10,2.5,1.0,22,-0.264,-0.004
2,236,10,2.5,1.0,22,-0.264,-0.006
2,237,10,2.5,1.0,22,-0.264,-0.006
2,238,10,2.5,1.0,22,-0.264,-0.006
2,239,10,2.5,1.0,22,-0.264,-0.006
2,240,10,2.5,1.0,22,-0.264,-0.006
2,241,10,2.5,1.0,22,-0.264,-0.006
2,242,10,2.5,1.0,22,-0.264,-0.008
2,243,10,2.5,1.0,22,-0.264,-0.01
2,244,10,2.5,1.0,22,-0.264,-0.008
2,245,10,2.5,1.0,22,-0.264,-0.006
2,246,10,2.5,1.0,22,-0.26,-0.004
2,247,10,2.5,1.0,22,-0.26,-0.004
2,248,10,2.5,1.0,22,-0.264,-0.002
2,249,10,2.5,1.0,22,-0.264,0.0
2,250,10,2.5,1.0,22,-0.264,0.002
2,251,10,2.5,1.0,22,-0.268,0.0
2,252,10,2.5,1.0,22,-0.268,0.002
2,253,10,2.5,1.0,22,-0.268,0.002
2,254,10,2.5,1.0,22,-0.268,0.004
2,255,10,2.5,1.0,22,-0.268,0.006
2,256,10,2.5,1.0,22,-0.268,0.006
2,257,10,2.5,1.0,22,-0.268,0.006
2,258,10,2.5,1.0,22,-0.268,0.006
2,259,10,2.5,1.0,22,-0.268,0.008
2,260,10,2.5,1.0,22,-0.268,0.008
2,261,10,2.5,1.0,22,-0.268,0.01
2,262,10,2.5,1.0,22,-0.268,0.012
2,263,10,2.5,1.0,22,-0.268,0.01
2,264,10,2.5,1.0,22,-0.268,0.012
2,265,10,2.5,1.0,22,-0.268,0.012
2,266,10,2.5,1.0,22,-0.268,0.01
2,267,10,2.5,1.0,22,-0.268,0.008
2,268,10,2.5,1.0,22,-0.268,0.008
2,269,10,2.5,1.0,22,-0.264,0.006
2,270,10,2.5,1.0,22,-0.264,0.008
2,271,10,2.5,1.0,22,-0.264,0.006
2,272,10,2.5,1.0,22,-0.264,0.006
2,273,10,2.5,1.0,22,-0.268,0.004
2,274,10,2.5,1.0,22,-0.268,0.004
2,275,10,2.5,1.0,22,-0.268,0.004
2,276,10,2.5,1.0,22,-0.268,0.004
2,277,10,2.5,1.0,22,-0.264,0.002
2,278,10,2.5,1.0,22,-0.264,0.004
2,279,10,2.5,1.0,22,-0.264,0.004
2,280,10,2.5,1.0,22,-0.264,0.004
2,281,10,2.5,1.0,22,-0.264,0.006
2,282,10,2.5,1.0,22,-0.268,0.004
2,283,10,2.5,1.0,22,-0.272,0.006
2,284,10,2.5,1.0,22,-0.276,0.004
2,285,10,2.5,1.0,22,-0.276,0.004
2,286,10,2.5,1.0,22,-0.276,0.006
2,287,10,2.5,1.0,22,-0.276,0.006
2,288,10,2.5,1.0,22,-0.28,0.004
2,289,10,2.5,1.0,22,-0.284,0.006
2,290,10,2.5,1.0,22,-0.28,0.004
2,291,10,2.5,1.0,22,-0.284,0.002
2,292,10,2.5,1.0,22,-0.284,0.0
2,293,10,2.5,1.0,22,-0.284,0.002
2,294,10,2.5,1.0,22,-0.288,0.0
2,295,10,2.5,1.0,22,-0.288,0.0
2,296,10,2.5,1.0,22,-0.288,0.0
2,297,10,2.5,1.0,22,-0.292,-0.002
2,298,10,2.5,1.0,22,-0.296,-0.004
2,299,10,2.5,1.0,22,-0.296,-0.004
2,300,10,2.5,1.0,22,-0.304,-0.006
2,301,10,2.5,1.0,22,-0.308,-0.004
2,302,10,2.5,1.0,22,-0.312,-0.006
2,303,10,2.5,1.0,22,-0.312,-0.006
2,304,10,2.5,1.0,22,-0.308,-0.008
2,305,10,2.5,1.0,22,-0.308,-0.006
2,306,10,2.5,1.0,22,-0.308,-0.008
2,307,10,2.5,1.0,22,-0.308,-0.008
2,308,10,2.5,1.0,22,-0.308,-0.008
2,309,10,2.5,1.0,22,-0.308,-0.006
2,310,10,2.5,1.0,22,-0.304,-0.004
2,311,10,2.5,1.0,22,-0.304,-0.004
2,312,10,2.5,1.0,22,-0.304,-0.004
2,313,10,2.5,1.0,22,-0.304,-0.004
2,314,10,2.5,1.0,22,-0.308,-0.006
2,315,10,2.5,1.0,22,-0.316,-0.008
2,316,10,2.5,1.0,22,-0.316,-0.01
2,317,10,2.5,1.0,22,-0.316,-0.01
2,318,10,2.5,1.0,22,-0.324,-0.008
2,319,10,2.5,1.0,22,-0.328,-0.006
2,320,10,2.5,1.0,22,-0.328,-0.006
2,321,10,2.5,1.0,22,-0.328,-0.008
2,322,10,2.5,1.0,22,-0.328,-0.008
2,323,10,2.5,1.0,22,-0.332,-0.006
2,324,10,2.5,1.0,22,-0.332,-0.006
2,325,10,2.5,1.0,22,-0.332,-0.008
2,326,10,2.5,1.0,22,-0.332,-0.008
2,327,10,2.5,1.0,22,-0.332,-0.008
2,328,10,2.5,1.0,22,-0.332,-0.008
2,329,10,2.5,1.0,22,-0.332,-0.008
2,330,10,2.5,1.0,22,-0.344,-0.01
2,331,10,2.5,1.0,22,-0.344,-0.008
2,332,10,2.5,1.0,22,-0.344,-0.008
2,333,10,2.5,1.0,22,-0.344,-0.008
2,334,10,2.5,1.0,22,-0.344,-0.008
2,335,10,2.5,1.0,22,-0.348,-0.01
2,336,10,2.5,1.0,22,-0.348,-0.01
2,337,10,2.5,1.0,22,-0.348,-0.01
2,338,10,2.5,1.0,22,-0.352,-0.012
2,339,10,2.5,1.0,22,-0.352,-0.012
2,340,10,2.5,1.0,22,-0.356,-0.01
2,341,10,2.5,1.0,22,-0.356,-0.012
2,342,10,2.5,1.0,22,-0.356,-0.014
2,343,10,2.5,1.0,22,-0.356,-0.014
2,344,10,2.5,1.0,22,-0.356,-0.016
2,345,10,2.5,1.0,22,-0.356,-0.016
2,346,10,2.5,1.0,22,-0.356,-0.016
2,347,10,2.5,1.0,22,-0.356,-0.014
2,348,10,2.5,1.0,22,-0.356,-0.014
2,349,10,2.5,1.0,22,-0.356,-0.014
2,350,10,2.5,1.0,22,-0.356,-0.014
2,351,10,2.5,1.0,22,-0.356,-0.016
2,352,10,2.5,1.0,22,-0.36,-0.014
2,353,10,2.5,1.0,22,-0.356,-0.016
2,354,10,2.5,1.0,22,-0.356,-0.014
2,355,10,2.5,1.0,22,-0.356,-0.016
2,356,10,2.5,1.0,22,-0.356,-0.016
2,357,10,2.5,1.0,22,-0.352,-0.014
2,358,10,2.5,1.0,22,-0.356,-0.016
2,359,10,2.5,1.0,22,-0.356,-0.014
2,360,10,2.5,1.0,22,-0.352,-0.012
2,361,10,2.5,1.0,22,-0.348,-0.01
2,362,10,2.5,1.0,22,-0.348,-0.01
2,363,10,2.5,1.0,22,-0.348,-0.01
2,364,10,2.5,1.0,22,-0.348,-0.01
2,365,10,2.5,1.0,22,-0.352,-0.012
2,366,10,2.5,1.0,22,-0.352,-0.012
2,367,10,2.5,1.0,22,-0.348,-0.01
2,368,10,2.5,1.0,22,-0.348,-0.012
2,369,10,2.5,1.0,22,-0.348,-0.012
2,370,10,2.5,1.0,22,-0.348,-0.012
2,371,10,2.5,1.0,22,-0.352,-0.01
2,372,10,2.5,1.0,22,-0.352,-0.01
2,373,10,2.5,1.0,22,-0.352,-0.01
2,374,10,2.5,1.0,22,-0.352,-0.01
2,375,10,2.5,1.0,22,-0.352,-0.01
2,376,10,2.5,1.0,22,-0.352,-0.008
2,377,10,2.5,1.0,22,-0.36,-0.01
2,378,10,2.5,1.0,22,-0.36,-0.01
2,379,10,2.5,1.0,22,-0.364,-0.012
2,380,10,2.5,1.0,22,-0.364,-0.012
2,381,10,2.5,1.0,22,-0.368,-0.01
2,382,10,2.5,1.0,22,-0.372,-0.012
2,383,10,2.5,1.0,22,-0.372,-0.012
2,384,10,2.5,1.0,22,-0.372,-0.012
2,385,10,2.5,1.0,22,-0.372,-0.014
2,386,10,2.5,1.0,22,-0.368,-0.016
2,387,10,2.5,1.0,22,-0.376,-0.018
2,388,10,2.5,1.0,22,-0.372,-0.016
2,389,10,2.5,1.0,22,-0.372,-0.018
2,390,10,2.5,1.0,22,-0.372,-0.02
2,391,10,2.5,1.0,22,-0.372,-0.02
2,392,10,2.5,1.0,22,-0.376,-0.022
2,393,10,2.5,1.0,22,-0.38,-0.024
2,394,10,2.5,1.0,22,-0.38,-0.024
2,395,10,2.5,1.0,22,-0.38,-0.024
2,396,10,2.5,1.0,22,-0.38,-0.026
2,397,10,2.5,1.0,22,-0.38,-0.028
2,398,10,2.5,1.0,22,-0.392,-0.026
2,399,10,2.5,1.0,22,-0.392,-0.026
2,400,10,2.5,1.0,22,-0.392,-0.024
2,401,10,2.5,1.0,22,-0.4,-0.022
2,402,10,2.5,1.0,22,-0.4,-0.022
2,403,10,2.5,1.0,22,-0.4,-0.02
2,404,10,2.5,1.0,22,-0.4,-0.022
2,405,10,2.5,1.0,22,-0.404,-0.02
2,406,10,2.5,1.0,22,-0.404,-0.02
2,407,10,2.5,1.0,22,-0.404,-0.02
2,408,10,2.5,1.0,22,-0.404,-0.02
2,409,10,2.5,1.0,22,-0.404,-0.018
2,410,10,2.5,1.0,22,-0.404,-0.018
2,411,10,2.5,1.0,22,-0.404,-0.018
2,412,10,2.5,1.0,22,-0.412,-0.016
2,413,10,2.5,1.0,22,-0.412,-0.014
2,414,10,2.5,1.0,22,-0.416,-0.016
2,415,10,2.5,1.0,22,-0.416,-0.018
2,416,10,2.5,1.0,22,-0.416,-0.016
2,417,10,2.5,1.0,22,-0.416,-0.014
2,418,10,2.5,1.0,22,-0.412,-0.012
2,419,10,2.5,1.0,22,-0.412,-0.012
2,420,10,2.5,1.0,22,-0.412,-0.01
2,421,10,2.5,1.0,22,-0.412,-0.008
2,422,10,2.5,1.0,22,-0.412,-0.006
2,423,10,2.5,1.0,22,-0.412,-0.004
2,424,10,2.5,1.0,22,-0.412,-0.004
2,425,10,2.5,1.0,22,-0.416,-0.002
2,426,10,2.5,1.0,22,-0.416,-0.002
2,427,10,2.5,1.0,22,-0.416,-0.002
2,428,10,2.5,1.0,22,-0.42,0.0
2,429,10,2.5,1.0,22,-0.42,0.002
2,430,10,2.5,1.0,22,-0.416,0.0
2,431,10,2.5,1.0,22,-0.416,0.0
2,432,10,2.5,1.0,22,-0.416,0.0
2,433,10,2.5,1.0,22,-0.416,0.0
2,434,10,2.5,1.0,22,-0.416,-0.002
2,435,10,2.5,1.0,22,-0.416,0.0
2,436,10,2.5,1.0,22,-0.416,0.0
2,437,10,2.5,1.0,22,-0.416,0.0
2,438,10,2.5,1.0,22,-0.416,0.002
2,439,10,2.5,1.0,22,-0.42,0.0
2,440,10,2.5,1.0,22,-0.42,0.0
2,441,10,2.5,1.0,22,-0.428,0.002
2,442,10,2.5,1.0,22,-0.428,0.002
2,443,10,2.5,1.0,22,-0.428,0.002
2,444,10,2.5,1.0,22,-0.428,0.002
2,445,10,2.5,1.0,22,-0.432,0.0
2,446,10,2.5,1.0,22,-0.432,0.002
2,447,10,2.5,1.0,22,-0.436,0.0
2,448,10,2.5,1.0,22,-0.436,0.0
2,449,10,2.5,1.0,22,-0.436,-0.002
2,450,10,2.5,1.0,22,-0.44,0.0
2,451,10,2.5,1.0,22,-0.44,0.002
2,452,10,2.5,1.0,22,-0.44,0.004
2,453,10,2.5,1.0,22,-0.436,0.002
2,454,10,2.5,1.0,22,-0.436,0.002
2,455,10,2.5,1.0,22,-0.436,0.0
2,456,10,2.5,1.0,22,-0.44,0.002
2,457,10,2.5,1.0,22,-0.44,0.002
2,458,10,2.5,1.0,22,-0.436,0.0
2,459,10,2.5,1.0,22,-0.444,0.002
2,460,10,2.5,1.0,22,-0.456,0.0
2,461,10,2.5,1.0,22,-0.464,0.002
2,462,10,2.5,1.0,22,-0.464,0.002
2,463,10,2.5,1.0,22,-0.464,0.004
2,464,10,2.5,1.0,22,-0.464,0.004
2,465,10,2.5,1.0,22,-0.46,0.002
2,466,10,2.5,1.0,22,-0.46,0.004
2,467,10,2.5,1.0,22,-0.46,0.002
2,468,10,2.5,1.0,22,-0.46,0.0
2,469,10,2.5,1.0,22,-0.46,0.002
2,470,10,2.5,1.0,22,-0.46,0.002
2,471,10,2.5,1.0,22,-0.46,0.002
2,472,10,2.5,1.0,22,-0.46,0.002
2,473,10,2.5,1.0,22,-0.46,0.004
2,474,10,2.5,1.0,22,-0.46,0.004
2,475,10,2.5,1.0,22,-0.46,0.004
2,476,10,2.5,1.0,22,-0.468,0.002
2,477,10,2.5,1.0,22,-0.464,0.004
2,478,10,2.5,1.0,22,-0.468,0.002
2,479,10,2.5,1.0,22,-0.468,0.002
2,480,10,2.5,1.0,22,-0.468,0.002
2,481,10,2.5,1.0,22,-0.468,0.0
2,482,10,2.5,1.0,22,-0.472,-0.002
2,483,10,2.5,1.0,22,-0.472,0.0
2,484,10,2.5,1.0,22,-0.472,0.0
2,485,10,2.5,1.0,22,-0.468,0.002
2,486,10,2.5,1.0,22,-0.468,0.002
2,487,10,2.5,1.0,22,-0.468,0.002
2,488,10,2.5,1.0,22,-0.468,0.0
2,489,10,2.5,1.0,22,-0.468,0.0
2,490,10,2.5,1.0,22,-0.468,-0.002
2,491,10,2.5,1.0,22,-0.468,-0.004
2,492,10,2.5,1.0,22,-0.468,-0.004
2,493,10,2.5,1.0,22,-0.46,-0.002
2,494,10,2.5,1.0,22,-0.464,-0.004
2,495,10,2.5,1.0,22,-0.464,-0.002
2,496,10,2.5,1.0,22,-0.468,0.0
2,497,10,2.5,1.0,22,-0.468,0.002
2,498,10,2.5,1.0,22,-0.468,0.002
2,499,10,2.5,1.0,22,-0.468,0.002
2,500,10,2.5,1.0,22,-0.468,0.002
2,501,10,2.5,1.0,22,-0.468,0.002
2,502,10,2.5,1.0,22,-0.464,0.004
2,503,10,2.5,1.0,22,-0.464,0.004
2,504,10,2.5,1.0,22,-0.464,0.004
2,505,10,2.5,1.0,22,-0.464,0.004
2,506,10,2.5,1.0,22,-0.464,0.004
2,507,10,2.5,1.0,22,-0.464,0.006
2,508,10,2.5,1.0,22,-0.464,0.006
2,509,10,2.5,1.0,22,-0.464,0.004
2,510,10,2.5,1.0,22,-0.464,0.002
2,511,10,2.5,1.0,22,-0.468,0.0
2,512,10,2.5,1.0,22,-0.476,0.002
2,513,10,2.5,1.0,22,-0.484,0.004
2,514,10,2.5,1.0,22,-0.484,0.004
2,515,10,2.5,1.0,22,-0.484,0.004
2,516,10,2.5,1.0,22,-0.488,0.002
2,517,10,2.5,1.0,22,-0.496,0.004
2,518,10,2.5,1.0,22,-0.496,0.004
2,519,10,2.5,1.0,22,-0.5,0.002
2,520,10,2.5,1.0,22,-0.5,0.004
2,521,10,2.5,1.0,22,-0.5,0.004
2,522,10,2.5,1.0,22,-0.5,0.006
2,523,10,2.5,1.0,22,-0.504,0.004
2,524,10,2.5,1.0,22,-0.504,0.006
2,525,10,2.5,1.0,22,-0.504,0.006
2,526,10,2.5,1.0,22,-0.504,0.006
2,527,10,2.5,1.0,22,-0.5,0.004
2,528,10,2.5,1.0,22,-0.496,0.002
2,529,10,2.5,1.0,22,-0.496,0.0
2,530,10,2.5,1.0,22,-0.496,0.0
2,531,10,2.5,1.0,22,-0.496,0.0
2,532,10,2.5,1.0,22,-0.496,0.002
2,533,10,2.5,1.0,22,-0.5,0.004
2,534,10,2.5,1.0,22,-0.5,0.002
2,535,10,2.5,1.0,22,-0.5,0.002
2,536,10,2.5,1.0,22,-0.504,0.004
2,537,10,2.5,1.0,22,-0.504,0.004
2,538,10,2.5,1.0,22,-0.504,0.004
2,539,10,2.5,1.0,22,-0.504,0.004
2,540,10,2.5,1.0,22,-0.504,0.004
2,541,10,2.5,1.0,22,-0.504,0.004
2,542,10,2.5,1.0,22,-0.504,0.006
2,543,10,2.5,1.0,22,-0.5,0.004
2,544,10,2.5,1.0,22,-0.5,0.004
