run,step,side,T,J,seed,e_per_spin,m_per_spin
5,46,10,5.5,1.0,55,-0.108,0.012
5,47,10,5.5,1.0,55,-0.116,0.01
5,48,10,5.5,1.0,55,-0.12,0.008
5,49,10,5.5,1.0,55,-0.124,0.006
5,50,10,5.5,1.0,55,-0.124,0.008
5,51,10,5.5,1.0,55,-0.128,0.01
5,52,10,5.5,1.0,55,-0.136,0.012
5,53,10,5.5,1.0,55,-0.144,0.01
5,54,10,5.5,1.0,55,-0.144,0.012
5,55,10,5.5,1.0,55,-0.148,0.014
5,56,10,5.5,1.0,55,-0.144,0.016
5,57,10,5.5,1.0,55,-0.144,0.014
5,58,10,5.5,1.0,55,-0.144,0.012
5,59,10,5.5,1.0,55,-0.148,0.01
5,60,10,5.5,1.0,55,-0.148,0.012
5,61,10,5.5,1.0,55,-0.148,0.014
5,62,10,5.5,1.0,55,-0.148,0.014
5,63,10,5.5,1.0,55,-0.156,0.012
5,64,10,5.5,1.0,55,-0.156,0.014
5,65,10,5.5,1.0,55,-0.16,0.016
5,66,10,5.5,1.0,55,-0.16,0.016
5,67,10,5.5,1.0,55,-0.16,0.018
5,68,10,5.5,1.0,55,-0.16,0.018
5,69,10,5.5,1.0,55,-0.164,0.02
5,70,10,5.5,1.0,55,-0.164,0.02
5,71,10,5.5,1.0,55,-0.168,0.018
5,72,10,5.5,1.0,55,-0.168,0.018
5,73,10,5.5,1.0,55,-0.176,0.016
5,74,10,5.5,1.0,55,-0.172,0.014
5,75,10,5.5,1.0,55,-0.168,0.012
5,76,10,5.5,1.0,55,-0.168,0.012
5,77,10,5.5,1.0,55,-0.172,0.014
5,78,10,5.5,1.0,55,-0.16,0.012
5,79,10,5.5,1.0,55,-0.16,0.014
5,80,10,5.5,1.0,55,-0.164,0.012
5,81,10,5.5,1.0,55,-0.172,0.014
5,82,10,5.5,1.0,55,-0.172,0.014
5,83,10,5.5,1.0,55,-0.172,0.012
5,84,10,5.5,1.0,55,-0.172,0.012
5,85,10,5.5,1.0,55,-0.172,0.012
5,86,10,5.5,1.0,55,-0.172,0.01
5,87,10,5.5,1.0,55,-0.172,0.012
5,88,10,5.5,1.0,55,-0.172,0.01
5,89,10,5.5,1.0,55,-0.176,0.012
5,90,10,5.5,1.0,55,-0.188,0.014
5,91,10,5.5,1.0,55,-0.192,0.012
5,92,10,5.5,1.0,55,-0.192,0.012
5,93,10,5.5,1.0,55,-0.192,0.012
5,94,10,5.5,1.0,55,-0.192,0.012
5,95,10,5.5,1.0,55,-0.192,0.014
5,96,10,5.5,1.0,55,-0.188,0.016
5,97,10,5.5,1.0,55,-0.188,0.014
5,98,10,5.5,1.0,55,-0.192,0.016
5,99,10,5.5,1.0,55,-0.192,0.014
5,100,10,5.5,1.0,55,-0.188,0.016
5,101,10,5.5,1.0,55,-0.188,0.014
5,102,10,5.5,1.0,55,-0.188,0.014
5,103,10,5.5,1.0,55,-0.196,0.012
5,104,10,5.5,1.0,55,-0.196,0.012
5,105,10,5.5,1.0,55,-0.196,0.012
5,106,10,5.5,1.0,55,-0.196,0.014
5,107,10,5.5,1.0,55,-0.196,0.014
5,108,10,5.5,1.0,55,-0.196,0.014
5,109,10,5.5,1.0,55,-0.2,0.012
5,110,10,5.5,1.0,55,-0.196,0.01
5,111,10,5.5,1.0,55,-0.196,0.01
5,112,10,5.5,1.0,55,-0.192,0.012
5,113,10,5.5,1.0,55,-0.192,0.01
5,114,10,5.5,1.0,55,-0.188,0.008
5,115,10,5.5,1.0,55,-0.196,0.006
5,116,10,5.5,1.0,55,-0.196,0.006
5,117,10,5.5,1.0,55,-0.192,0.004
5,118,10,5.5,1.0,55,-0.192,0.002
5,119,10,5.5,1.0,55,-0.192,0.004
5,120,10,5.5,1.0,55,-0.192,0.004
5,121,10,5.5,1.0,55,-0.192,0.002
5,122,10,5.5,1.0,55,-0.192,0.002
5,123,10,5.5,1.0,55,-0.188,0.004
5,124,10,5.5,1.0,55,-0.192,0.006
5,125,10,5.5,1.0,55,-0.196,0.004
5,126,10,5.5,1.0,55,-0.196,0.002
5,127,10,5.5,1.0,55,-0.204,0.0
5,128,10,5.5,1.0,55,-0.204,0.0
5,129,10,5.5,1.0,55,-0.204,0.002
5,130,10,5.5,1.0,55,-0.204,0.004
5,131,10,5.5,1.0,55,-0.204,0.004
5,132,10,5.5,1.0,55,-0.208,0.006
5,133,10,5.5,1.0,55,-0.208,0.004
5,134,10,5.5,1.0,55,-0.2,0.002
5,135,10,5.5,1.0,55,-0.2,0.004
5,136,10,5.5,1.0,55,-0.2,0.004
5,137,10,5.5,1.0,55,-0.196,0.006
5,138,10,5.5,1.0,55,-0.196,0.006
5,139,10,5.5,1.0,55,-0.196,0.008
5,140,10,5.5,1.0,55,-0.196,0.006
5,141,10,5.5,1.0,55,-0.192,0.008
5,142,10,5.5,1.0,55,-0.2,0.01
5,143,10,5.5,1.0,55,-0.196,0.012
5,144,10,5.5,1.0,55,-0.192,0.014
5,145,10,5.5,1.0,55,-0.192,0.014
5,146,10,5.5,1.0,55,-0.192,0.014
5,147,10,5.5,1.0,55,-0.188,0.012
5,148,10,5.5,1.0,55,-0.188,0.012
5,149,10,5.5,1.0,55,-0.188,0.01
5,150,10,5.5,1.0,55,-0.188,0.012
5,151,10,5.5,1.0,55,-0.196,0.01
5,152,10,5.5,1.0,55,-0.2,0.012
5,153,10,5.5,1.0,55,-0.212,0.01
5,154,10,5.5,1.0,55,-0.212,0.01
5,155,10,5.5,1.0,55,-0.212,0.012
5,156,10,5.5,1.0,55,-0.212,0.01
5,157,10,5.5,1.0,55,-0.212,0.012
5,158,10,5.5,1.0,55,-0.212,0.014
5,159,10,5.5,1.0,55,-0.216,0.012
5,160,10,5.5,1.0,55,-0.22,0.01
5,161,10,5.5,1.0,55,-0.22,0.008
5,162,10,5.5,1.0,55,-0.22,0.006
5,163,10,5.5,1.0,55,-0.216,0.008
5,164,10,5.5,1.0,55,-0.216,0.008
5,165,10,5.5,1.0,55,-0.216,0.006
5,166,10,5.5,1.0,55,-0.212,0.004
5,167,10,5.5,1.0,55,-0.216,0.006
5,168,10,5.5,1.0,55,-0.216,0.006
5,169,10,5.5,1.0,55,-0.216,0.006
5,170,10,5.5,1.0,55,-0.216,0.008
5,171,10,5.5,1.0,55,-0.216,0.008
5,172,10,5.5,1.0,55,-0.216,0.008
5,173,10,5.5,1.0,55,-0.208,0.01
5,174,10,5.5,1.0,55,-0.208,0.008
5,175,10,5.5,1.0,55,-0.204,0.006
5,176,10,5.5,1.0,55,-0.204,0.006
5,177,10,5.5,1.0,55,-0.204,0.004
5,178,10,5.5,1.0,55,-0.212,0.006
5,179,10,5.5,1.0,55,-0.212,0.008
5,180,10,5.5,1.0,55,-0.216,0.01
5,181,10,5.5,1.0,55,-0.216,0.012
5,182,10,5.5,1.0,55,-0.216,0.01
5,183,10,5.5,1.0,55,-0.216,0.01
5,184,10,5.5,1.0,55,-0.22,0.012
5,185,10,5.5,1.0,55,-0.216,0.01
5,186,10,5.5,1.0,55,-0.228,0.012
5,187,10,5.5,1.0,55,-0.228,0.012
5,188,10,5.5,1.0,55,-0.228,0.012
5,189,10,5.5,1.0,55,-0.232,0.014
5,190,10,5.5,1.0,55,-0.232,0.014
5,191,10,5.5,1.0,55,-0.236,0.016
5,192,10,5.5,1.0,55,-0.24,0.014
5,193,10,5.5,1.0,55,-0.228,0.016
5,194,10,5.5,1.0,55,-0.228,0.016
5,195,10,5.5,1.0,55,-0.228,0.014
5,196,10,5.5,1.0,55,-0.228,0.012
5,197,10,5.5,1.0,55,-0.224,0.014
5,198,10,5.5,1.0,55,-0.228,0.012
5,199,10,5.5,1.0,55,-0.236,0.014
5,200,10,5.5,1.0,55,-0.236,0.014
5,201,10,5.5,1.0,55,-0.236,0.014
5,202,10,5.5,1.0,55,-0.24,0.012
5,203,10,5.5,1.0,55,-0.24,0.012
5,204,10,5.5,1.0,55,-0.24,0.01
5,205,10,5.5,1.0,55,-0.24,0.01
5,206,10,5.5,1.0,55,-0.252,0.012
5,207,10,5.5,1.0,55,-0.252,0.014
5,208,10,5.5,1.0,55,-0.252,0.016
5,209,10,5.5,1.0,55,-0.252,0.014
5,210,10,5.5,1.0,55,-0.248,0.016
5,211,10,5.5,1.0,55,-0.248,0.018
5,212,10,5.5,1.0,55,-0.244,0.016
5,213,10,5.5,1.0,55,-0.244,0.018
5,214,10,5.5,1.0,55,-0.244,0.016
5,215,10,5.5,1.0,55,-0.244,0.018
5,216,10,5.5,1.0,55,-0.24,0.016
5,217,10,5.5,1.0,55,-0.24,0.018
5,218,10,5.5,1.0,55,-0.24,0.016
5,219,10,5.5,1.0,55,-0.244,0.014
5,220,10,5.5,1.0,55,-0.248,0.016
5,221,10,5.5,1.0,55,-0.248,0.016
5,222,10,5.5,1.0,55,-0.244,0.014
5,223,10,5.5,1.0,55,-0.244,0.014
5,224,10,5.5,1.0,55,-0.244,0.016
5,225,10,5.5,1.0,55,-0.244,0.016
5,226,10,5.5,1.0,55,-0.248,0.014
5,227,10,5.5,1.0,55,-0.248,0.016
5,228,10,5.5,1.0,55,-0.248,0.016
5,229,10,5.5,1.0,55,-0.256,0.014
5,230,10,5.5,1.0,55,-0.264,0.012
5,231,10,5.5,1.0,55,-0.268,0.01
5,232,10,5.5,1.0,55,-0.272,0.012
5,233,10,5.5,1.0,55,-0.272,0.01
5,234,10,5.5,1.0,55,-0.272,0.012
5,235,10,5.5,1.0,55,-0.272,0.012
5,236,10,5.5,1.0,55,-0.268,0.01
5,237,10,5.5,1.0,55,-0.268,0.008
5,238,10,5.5,1.0,55,-0.268,0.008
5,239,10,5.5,1.0,55,-0.264,0.01
5,240,10,5.5,1.0,55,-0.264,0.008
5,241,10,5.5,1.0,55,-0.264,0.006
5,242,10,5.5,1.0,55,-0.272,0.008
5,243,10,5.5,1.0,55,-0.276,0.01
5,244,10,5.5,1.0,55,-0.276,0.012
5,245,10,5.5,1.0,55,-0.284,0.014
5,246,10,5.5,1.0,55,-0.284,0.014
5,247,10,5.5,1.0,55,-0.284,0.014
5,248,10,5.5,1.0,55,-0.28,0.016
5,249,10,5.5,1.0,55,-0.276,0.014
5,250,10,5.5,1.0,55,-0.272,0.012
5,251,10,5.5,1.0,55,-0.272,0.012
5,252,10,5.5,1.0,55,-0.272,0.014
5,253,10,5.5,1.0,55,-0.276,0.016
5,254,10,5.5,1.0,55,-0.28,0.018
5,255,10,5.5,1.0,55,-0.288,0.02
5,256,10,5.5,1.0,55,-0.284,0.022
5,257,10,5.5,1.0,55,-0.284,0.022
5,258,10,5.5,1.0,55,-0.284,0.022
5,259,10,5.5,1.0,55,-0.284,0.022
5,260,10,5.5,1.0,55,-0.28,0.02
5,261,10,5.5,1.0,55,-0.28,0.02
5,262,10,5.5,1.0,55,-0.288,0.018
5,263,10,5.5,1.0,55,-0.288,0.018
5,264,10,5.5,1.0,55,-0.288,0.016
5,265,10,5.5,1.0,55,-0.288,0.016
5,266,10,5.5,1.0,55,-0.292,0.018
5,267,10,5.5,1.0,55,-0.288,0.02
5,268,10,5.5,1.0,55,-0.288,0.02
5,269,10,5.5,1.0,55,-0.292,0.018
5,270,10,5.5,1.0,55,-0.296,0.02
5,271,10,5.5,1.0,55,-0.296,0.018
5,272,10,5.5,1.0,55,-0.292,0.02
5,273,10,5.5,1.0,55,-0.292,0.018
5,274,10,5.5,1.0,55,-0.296,0.02
5,275,10,5.5,1.0,55,-0.296,0.02
5,276,10,5.5,1.0,55,-0.292,0.018
5,277,10,5.5,1.0,55,-0.292,0.016
5,278,10,5.5,1.0,55,-0.292,0.018
5,279,10,5.5,1.0,55,-0.296,0.02
5,280,10,5.5,1.0,55,-0.296,0.02
5,281,10,5.5,1.0,55,-0.296,0.02
5,282,10,5.5,1.0,55,-0.296,0.02
5,283,10,5.5,1.0,55,-0.288,0.018
5,284,10,5.5,1.0,55,-0.292,0.02
5,285,10,5.5,1.0,55,-0.292,0.02
5,286,10,5.5,1.0,55,-0.3,0.018
5,287,10,5.5,1.0,55,-0.3,0.018
5,288,10,5.5,1.0,55,-0.3,0.018
5,289,10,5.5,1.0,55,-0.3,0.018
5,290,10,5.5,1.0,55,-0.304,0.02
5,291,10,5.5,1.0,55,-0.304,0.02
5,292,10,5.5,1.0,55,-0.304,0.022
5,293,10,5.5,1.0,55,-0.304,0.024
5,294,10,5.5,1.0,55,-0.3,0.026
5,295,10,5.5,1.0,55,-0.3,0.026
5,296,10,5.5,1.0,55,-0.3,0.026
5,297,10,5.5,1.0,55,-0.3,0.024
5,298,10,5.5,1.0,55,-0.3,0.026
5,299,10,5.5,1.0,55,-0.3,0.024
5,300,10,5.5,1.0,55,-0.312,0.022
5,301,10,5.5,1.0,55,-0.312,0.022
5,302,10,5.5,1.0,55,-0.312,0.022
5,303,10,5.5,1.0,55,-0.312,0.022
5,304,10,5.5,1.0,55,-0.312,0.022
5,305,10,5.5,1.0,55,-0.308,0.024
5,306,10,5.5,1.0,55,-0.308,0.024
5,307,10,5.5,1.0,55,-0.312,0.022
5,308,10,5.5,1.0,55,-0.312,0.02
5,309,10,5.5,1.0,55,-0.316,0.022
5,310,10,5.5,1.0,55,-0.316,0.024
5,311,10,5.5,1.0,55,-0.32,0.026
5,312,10,5.5,1.0,55,-0.316,0.028
5,313,10,5.5,1.0,55,-0.316,0.026
5,314,10,5.5,1.0,55,-0.316,0.026
5,315,10,5.5,1.0,55,-0.316,0.024
5,316,10,5.5,1.0,55,-0.316,0.022
5,317,10,5.5,1.0,55,-0.316,0.022
5,318,10,5.5,1.0,55,-0.316,0.022
5,319,10,5.5,1.0,55,-0.324,0.024
5,320,10,5.5,1.0,55,-0.328,0.026
5,321,10,5.5,1.0,55,-0.332,0.024
5,322,10,5.5,1.0,55,-0.332,0.022
5,323,10,5.5,1.0,55,-0.332,0.022
5,324,10,5.5,1.0,55,-0.332,0.024
5,325,10,5.5,1.0,55,-0.332,0.026
5,326,10,5.5,1.0,55,-0.332,0.026
5,327,10,5.5,1.0,55,-0.332,0.024
5,328,10,5.5,1.0,55,-0.328,0.022
5,329,10,5.5,1.0,55,-0.328,0.024
5,330,10,5.5,1.0,55,-0.328,0.022
5,331,10,5.5,1.0,55,-0.328,0.024
5,332,10,5.5,1.0,55,-0.328,0.026
5,333,10,5.5,1.0,55,-0.324,0.024
5,334,10,5.5,1.0,55,-0.324,0.026
5,335,10,5.5,1.0,55,-0.324,0.028
5,336,10,5.5,1.0,55,-0.324,0.028
5,337,10,5.5,1.0,55,-0.324,0.028
5,338,10,5.5,1.0,55,-0.324,0.026
5,339,10,5.5,1.0,55,-0.332,0.024
5,340,10,5.5,1.0,55,-0.332,0.024
5,341,10,5.5,1.0,55,-0.332,0.024
5,342,10,5.5,1.0,55,-0.332,0.022
5,343,10,5.5,1.0,55,-0.332,0.022
5,344,10,5.5,1.0,55,-0.332,0.022
5,345,10,5.5,1.0,55,-0.332,0.022
5,346,10,5.5,1.0,55,-0.336,0.02
5,347,10,5.5,1.0,55,-0.336,0.018
5,348,10,5.5,1.0,55,-0.336,0.02
5,349,10,5.5,1.0,55,-0.336,0.02
5,350,10,5.5,1.0,55,-0.336,0.02
5,351,10,5.5,1.0,55,-0.336,0.02
5,352,10,5.5,1.0,55,-0.34,0.022
5,353,10,5.5,1.0,55,-0.336,0.02
5,354,10,5.5,1.0,55,-0.336,0.02
5,355,10,5.5,1.0,55,-0.34,0.018
5,356,10,5.5,1.0,55,-0.34,0.02
5,357,10,5.5,1.0,55,-0.34,0.02
5,358,10,5.5,1.0,55,-0.34,0.018
5,359,10,5.5,1.0,55,-0.34,0.016
5,360,10,5.5,1.0,55,-0.344,0.014
5,361,10,5.5,1.0,55,-0.344,0.016
5,362,10,5.5,1.0,55,-0.344,0.014
5,363,10,5.5,1.0,55,-0.34,0.016
5,364,10,5.5,1.0,55,-0.34,0.016
5,365,10,5.5,1.0,55,-0.34,0.018
5,366,10,5.5,1.0,55,-0.344,0.02
5,367,10,5.5,1.0,55,-0.348,0.022
5,368,10,5.5,1.0,55,-0.348,0.024
5,369,10,5.5,1.0,55,-0.348,0.022
5,370,10,5.5,1.0,55,-0.344,0.02
5,371,10,5.5,1.0,55,-0.344,0.02
5,372,10,5.5,1.0,55,-0.348,0.022
5,373,10,5.5,1.0,55,-0.352,0.024
5,374,10,5.5,1.0,55,-0.352,0.024
5,375,10,5.5,1.0,55,-0.352,0.026
5,376,10,5.5,1.0,55,-0.352,0.026
5,377,10,5.5,1.0,55,-0.356,0.028
5,378,10,5.5,1.0,55,-0.356,0.028
5,379,10,5.5,1.0,55,-0.352,0.026
5,380,10,5.5,1.0,55,-0.352,0.026
5,381,10,5.5,1.0,55,-0.352,0.028
5,382,10,5.5,1.0,55,-0.348,0.026
5,383,10,5.5,1.0,55,-0.348,0.026
5,384,10,5.5,1.0,55,-0.348,0.028
5,385,10,5.5,1.0,55,-0.348,0.03
5,386,10,5.5,1.0,55,-0.348,0.028
5,387,10,5.5,1.0,55,-0.348,0.028
5,388,10,5.5,1.0,55,-0.348,0.028
5,389,10,5.5,1.0,55,-0.348,0.028
5,390,10,5.5,1.0,55,-0.344,0.026
5,391,10,5.5,1.0,55,-0.348,0.024
5,392,10,5.5,1.0,55,-0.348,0.024
5,393,10,5.5,1.0,55,-0.348,0.024
5,394,10,5.5,1.0,55,-0.344,0.022
5,395,10,5.5,1.0,55,-0.348,0.024
5,396,10,5.5,1.0,55,-0.348,0.024
5,397,10,5.5,1.0,55,-0.348,0.024
5,398,10,5.5,1.0,55,-0.348,0.022
5,399,10,5.5,1.0,55,-0.344,0.024
5,400,10,5.5,1.0,55,-0.348,0.026
5,401,10,5.5,1.0,55,-0.344,0.024
5,402,10,5.5,1.0,55,-0.344,0.026
5,403,10,5.5,1.0,55,-0.348,0.024
5,404,10,5.5,1.0,55,-0.352,0.026
5,405,10,5.5,1.0,55,-0.352,0.026
5,406,10,5.5,1.0,55,-0.344,0.028
5,407,10,5.5,1.0,55,-0.344,0.028
5,408,10,5.5,1.0,55,-0.348,0.03
5,409,10,5.5,1.0,55,-0.344,0.032
5,410,10,5.5,1.0,55,-0.344,0.034
5,411,10,5.5,1.0,55,-0.34,0.032
5,412,10,5.5,1.0,55,-0.34,0.032
5,413,10,5.5,1.0,55,-0.34,0.03
5,414,10,5.5,1.0,55,-0.332,0.028
5,415,10,5.5,1.0,55,-0.332,0.028
5,416,10,5.5,1.0,55,-0.332,0.026
5,417,10,5.5,1.0,55,-0.332,0.028
5,418,10,5.5,1.0,55,-0.332,0.028
5,419,10,5.5,1.0,55,-0.332,0.03
5,420,10,5.5,1.0,55,-0.328,0.028
5,421,10,5.5,1.0,55,-0.328,0.03
5,422,10,5.5,1.0,55,-0.328,0.028
5,423,10,5.5,1.0,55,-0.328,0.028
5,424,10,5.5,1.0,55,-0.332,0.026
5,425,10,5.5,1.0,55,-0.332,0.026
5,426,10,5.5,1.0,55,-0.332,0.026
5,427,10,5.5,1.0,55,-0.332,0.026
5,428,10,5.5,1.0,55,-0.328,0.028
5,429,10,5.5,1.0,55,-0.324,0.026
5,430,10,5.5,1.0,55,-0.324,0.026
5,431,10,5.5,1.0,55,-0.324,0.028
5,432,10,5.5,1.0,55,-0.32,0.03
5,433,10,5.5,1.0,55,-0.324,0.032
5,434,10,5.5,1.0,55,-0.32,0.03
5,435,10,5.5,1.0,55,-0.312,0.032
5,436,10,5.5,1.0,55,-0.312,0.03
5,437,10,5.5,1.0,55,-0.312,0.03
5,438,10,5.5,1.0,55,-0.316,0.028
5,439,10,5.5,1.0,55,-0.32,0.026
5,440,10,5.5,1.0,55,-0.324,0.024
5,441,10,5.5,1.0,55,-0.324,0.022
5,442,10,5.5,1.0,55,-0.324,0.02
5,443,10,5.5,1.0,55,-0.324,0.02
5,444,10,5.5,1.0,55,-0.324,0.022
5,445,10,5.5,1.0,55,-0.32,0.02
5,446,10,5.5,1.0,55,-0.316,0.022
5,447,10,5.5,1.0,55,-0.316,0.024
5,448,10,5.5,1.0,55,-0.316,0.024
5,449,10,5.5,1.0,55,-0.316,0.024
5,450,10,5.5,1.0,55,-0.32,0.026
5,451,10,5.5,1.0,55,-0.324,0.024
5,452,10,5.5,1.0,55,-0.32,0.022
5,453,10,5.5,1.0,55,-0.324,0.02
5,454,10,5.5,1.0,55,-0.324,0.018
5,455,10,5.5,1.0,55,-0.328,0.02
5,456,10,5.5,1.0,55,-0.324,0.018
5,457,10,5.5,1.0,55,-0.324,0.018
5,458,10,5.5,1.0,55,-0.324,0.016
5,459,10,5.5,1.0,55,-0.324,0.018
5,460,10,5.5,1.0,55,-0.332,0.016
5,461,10,5.5,1.0,55,-0.332,0.014
5,462,10,5.5,1.0,55,-0.332,0.014
5,463,10,5.5,1.0,55,-0.336,0.012
5,464,10,5.5,1.0,55,-0.336,0.014
5,465,10,5.5,1.0,55,-0.336,0.012
5,466,10,5.5,1.0,55,-0.336,0.012
5,467,10,5.5,1.0,55,-0.336,0.01
5,468,10,5.5,1.0,55,-0.348,0.012
5,469,10,5.5,1.0,55,-0.348,0.014
5,470,10,5.5,1.0,55,-0.352,0.016
5,471,10,5.5,1.0,55,-0.356,0.014
5,472,10,5.5,1.0,55,-0.356,0.016
5,473,10,5.5,1.0,55,-0.356,0.016
5,474,10,5.5,1.0,55,-0.352,0.014
5,475,10,5.5,1.0,55,-0.344,0.012
5,476,10,5.5,1.0,55,-0.344,0.014
5,477,10,5.5,1.0,55,-0.348,0.016
5,478,10,5.5,1.0,55,-0.352,0.014
5,479,10,5.5,1.0,55,-0.356,0.016
5,480,10,5.5,1.0,55,-0.356,0.014
5,481,10,5.5,1.0,55,-0.356,0.016
5,482,10,5.5,1.0,55,-0.356,0.016
5,483,10,5.5,1.0,55,-0.364,0.018
5,484,10,5.5,1.0,55,-0.376,0.02
5,485,10,5.5,1.0,55,-0.376,0.022
5,486,10,5.5,1.0,55,-0.38,0.024
5,487,10,5.5,1.0,55,-0.38,0.022
5,488,10,5.5,1.0,55,-0.376,0.02
5,489,10,5.5,1.0,55,-0.372,0.022
5,490,10,5.5,1.0,55,-0.372,0.02
5,491,10,5.5,1.0,55,-0.372,0.02
5,492,10,5.5,1.0,55,-0.372,0.02
5,493,10,5.5,1.0,55,-0.372,0.022
5,494,10,5.5,1.0,55,-0.372,0.024
5,495,10,5.5,1.0,55,-0.372,0.022
5,496,10,5.5,1.0,55,-0.368,0.024
5,497,10,5.5,1.0,55,-0.376,0.026
5,498,10,5.5,1.0,55,-0.376,0.026
5,499,10,5.5,1.0,55,-0.376,0.024
5,500,10,5.5,1.0,55,-0.38,0.026
5,501,10,5.5,1.0,55,-0.38,0.028
5,502,10,5.5,1.0,55,-0.38,0.028
5,503,10,5.5,1.0,55,-0.38,0.03
5,504,10,5.5,1.0,55,-0.38,0.032
5,505,10,5.5,1.0,55,-0.388,0.03
5,506,10,5.5,1.0,55,-0.392,0.028
5,507,10,5.5,1.0,55,-0.396,0.026
5,508,10,5.5,1.0,55,-0.396,0.026
5,509,10,5.5,1.0,55,-0.396,0.026
5,510,10,5.5,1.0,55,-0.396,0.026
5,511,10,5.5,1.0,55,-0.388,0.028
5,512,10,5.5,1.0,55,-0.38,0.03
5,513,10,5.5,1.0,55,-0.38,0.032
5,514,10,5.5,1.0,55,-0.376,0.03
5,515,10,5.5,1.0,55,-0.38,0.032
5,516,10,5.5,1.0,55,-0.384,0.034
5,517,10,5.5,1.0,55,-0.384,0.034
5,518,10,5.5,1.0,55,-0.38,0.032
5,519,10,5.5,1.0,55,-0.38,0.034
5,520,10,5.5,1.0,55,-0.38,0.036
5,521,10,5.5,1.0,55,-0.38,0.036
5,522,10,5.5,1.0,55,-0.38,0.036
5,523,10,5.5,1.0,55,-0.38,0.034
5,524,10,5.5,1.0,55,-0.38,0.034
5,525,10,5.5,1.0,55,-0.38,0.034
5,526,10,5.5,1.0,55,-0.384,0.036
5,527,10,5.5,1.0,55,-0.388,0.038
5,528,10,5.5,1.0,55,-0.392,0.036
5,529,10,5.5,1.0,55,-0.392,0.036
5,530,10,5.5,1.0,55,-0.388,0.034
5,531,10,5.5,1.0,55,-0.388,0.034
5,532,10,5.5,1.0,55,-0.384,0.032
5,533,10,5.5,1.0,55,-0.384,0.03
5,534,10,5.5,1.0,55,-0.384,0.032
5,535,10,5.5,1.0,55,-0.384,0.032
5,536,10,5.5,1.0,55,-0.388,0.034
5,537,10,5.5,1.0,55,-0.388,0.034
5,538,10,5.5,1.0,55,-0.388,0.034
5,539,10,5.5,1.0,55,-0.388,0.034
5,540,10,5.5,1.0,55,-0.388,0.036
5,541,10,5.5,1.0,55,-0.38,0.038
5,542,10,5.5,1.0,55,-0.384,0.036
5,543,10,5.5,1.0,55,-0.384,0.036
5,544,10,5.5,1.0,55,-0.384,0.036
5,545,10,5.5,1.0,55,-0.384,0.038
5,546,10,5.5,1.0,55,-0.384,0.036
5,547,10,5.5,1.0,55,-0.384,0.036
5,548,10,5.5,1.0,55,-0.388,0.038
5,549,10,5.5,1.0,55,-0.392,0.036
5,550,10,5.5,1.0,55,-0.396,0.038
5,551,10,5.5,1.0,55,-0.4,0.04
5,552,10,5.5,1.0,55,-0.396,0.042
5,553,10,5.5,1.0,55,-0.396,0.042
5,554,10,5.5,1.0,55,-0.396,0.04
5,555,10,5.5,1.0,55,-0.396,0.038
5,556,10,5.5,1.0,55,-0.392,0.04
5,557,10,5.5,1.0,55,-0.392,0.042
